source_id,ref_epoch,ra_1,ra_error,dec_1,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff_1,e_Teff_lower,e_Teff_upper,Logg_1,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag,FILE,APOGEE_ID,TARGET_ID,APSTAR_ID,ASPCAP_ID,TELESCOPE,LOCATION_ID,FIELD,ALT_ID,RA_2,DEC_2,GLON,GLAT,J,J_ERR,H,H_ERR,K,K_ERR,SRC_H,WASH_M,WASH_M_ERR,WASH_T2,WASH_T2_ERR,DDO51,DDO51_ERR,IRAC_3_6,IRAC_3_6_ERR,IRAC_4_5,IRAC_4_5_ERR,IRAC_5_8,IRAC_5_8_ERR,IRAC_8_0,IRAC_8_0_ERR,WISE_4_5,WISE_4_5_ERR,TARG_4_5,TARG_4_5_ERR,WASH_DDO51_GIANT_FLAG,WASH_DDO51_STAR_FLAG,TARG_PMRA,TARG_PMDEC,TARG_PM_SRC,AK_TARG,AK_TARG_METHOD,AK_WISE,SFD_EBV,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,APOGEE2_TARGET4,TARGFLAGS,SURVEY,PROGRAMNAME,NVISITS,SNR,SNREV,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,VERR,RV_TEFF,RV_LOGG,RV_FEH,RV_ALPHA,RV_CARB,RV_CHI2,RV_CCFWHM,RV_AUTOFWHM,RV_FLAG,N_COMPONENTS,MEANFIB,SIGFIB,MIN_H,MAX_H,MIN_JK,MAX_JK,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,GAIAEDR3_PHOT_BP_MEAN_MAG,GAIAEDR3_PHOT_RP_MEAN_MAG,GAIAEDR3_DR2_RADIAL_VELOCITY,GAIAEDR3_DR2_RADIAL_VELOCITY_ERROR,GAIAEDR3_R_MED_GEO,GAIAEDR3_R_LO_GEO,GAIAEDR3_R_HI_GEO,GAIAEDR3_R_MED_PHOTOGEO,GAIAEDR3_R_LO_PHOTOGEO,GAIAEDR3_R_HI_PHOTOGEO,ASPCAP_GRID,FPARAM_GRID,CHI2_GRID,FPARAM,FPARAM_COV,ASPCAP_CHI2,PARAM,PARAM_COV,PARAMFLAG,ASPCAPFLAG,ASPCAPFLAGS,FRAC_BADPIX,FRAC_LOWSNR,FRAC_SIGSKY,FELEM,FELEM_ERR,X_H,X_H_ERR,X_M,X_M_ERR,ELEM_CHI2,ELEMFRAC,ELEMFLAG,EXTRATARG,MEMBERFLAG,MEMBER,X_H_SPEC,X_M_SPEC,TEFF_2,TEFF_ERR,LOGG_2,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,VMICRO,VMACRO,VSINI,TEFF_SPEC,LOGG_SPEC,C_FE,C_FE_SPEC,C_FE_ERR,C_FE_FLAG,CI_FE,CI_FE_SPEC,CI_FE_ERR,CI_FE_FLAG,N_FE,N_FE_SPEC,N_FE_ERR,N_FE_FLAG,O_FE,O_FE_SPEC,O_FE_ERR,O_FE_FLAG,NA_FE,NA_FE_SPEC,NA_FE_ERR,NA_FE_FLAG,MG_FE,MG_FE_SPEC,MG_FE_ERR,MG_FE_FLAG,AL_FE,AL_FE_SPEC,AL_FE_ERR,AL_FE_FLAG,SI_FE,SI_FE_SPEC,SI_FE_ERR,SI_FE_FLAG,P_FE,P_FE_SPEC,P_FE_ERR,P_FE_FLAG,S_FE,S_FE_SPEC,S_FE_ERR,S_FE_FLAG,K_FE,K_FE_SPEC,K_FE_ERR,K_FE_FLAG,CA_FE,CA_FE_SPEC,CA_FE_ERR,CA_FE_FLAG,TI_FE,TI_FE_SPEC,TI_FE_ERR,TI_FE_FLAG,TIII_FE,TIII_FE_SPEC,TIII_FE_ERR,TIII_FE_FLAG,V_FE,V_FE_SPEC,V_FE_ERR,V_FE_FLAG,CR_FE,CR_FE_SPEC,CR_FE_ERR,CR_FE_FLAG,MN_FE,MN_FE_SPEC,MN_FE_ERR,MN_FE_FLAG,FE_H,FE_H_SPEC,FE_H_ERR,FE_H_FLAG,CO_FE,CO_FE_SPEC,CO_FE_ERR,CO_FE_FLAG,NI_FE,NI_FE_SPEC,NI_FE_ERR,NI_FE_FLAG,CU_FE,CU_FE_SPEC,CU_FE_ERR,CU_FE_FLAG,CE_FE,CE_FE_SPEC,CE_FE_ERR,CE_FE_FLAG,YB_FE,YB_FE_SPEC,YB_FE_ERR,YB_FE_FLAG,VISIT_PK
1011119104880885376,2016.0,138.2035774654553,0.2156295031309127,45.92703385160807,0.1873200535774231,6.111416249462345,0.2589333355426788,23.602277755737305,48.78814315795898,-47.50738975089586,0.2366280406713485,-11.105434575407802,0.2186260223388672,31.0,1.020980954170227,false,520.0,386.1779310079831,0.7494010329246521,515.3154296875,19.22039794921875,53.0,233.1667658843424,6.1788434982299805,37.73631286621094,19.419376373291016,52.0,217.5557342176933,7.557715892791748,28.7859115600586,18.90396881103516,0.0,2.0,0.0,2.0,0.0,1.1671369075775146,0.5154075622558594,0.1989784240722656,0.3164291381835937,174.14684517429555,43.291986832474215,126.10025611351791,28.343970301681505,0.0175554538577174,10123.705048696243,480.0113083651564,7.194791696962E-4,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.2376577696318095E18,20.01002,19.35362,19.23372,19.264,19.22371,0.03821155,0.01187106,0.01288683,0.01781182,0.05914966,3.5253360132112E13,2.252075094409232E15,2.6846824E8,4.503599904227344E15,2.75280592912E11,2.75280592912E11,0.027483592,1.0111191048808854E18,1.2376577696318095E18,1.6311138203704304E17,19.3518009185791,19.2914009094238,19.2546005249023,19.3239002227783,19.4442005157471,0.0137510001659393,0.0157730001956224,0.0067929998040199,0.0164410006254911,0.0227109994739294,115000.0,115000.0,115000.0,115000.0,115000.0,4.36527104E8,52.0,0.09508641,1.0111191048808852E18,1.6311138203704304E17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.2094664368128285,0.0234733322002699,138.2035774654553,45.92703385160807,0.03081,0.03,0.03167,7037.081,7.79567,7452.544372443583,90.16206413790589,93.91858416667036,7.973873248454044,0.038,0.038,0.5774259337393471,0.0247862601896831,0.0199763010944037,1.2874713651834706,0.0287306448418751,0.0271262657847406,5.074782834077437,0,0.215345440396899,0.951832612852712,0.1950732432267564,6.547756070662906,13.59705101374214,19.182298161270143,6.547819103400457,14.884522378925611,19.18231734129543,11,DA,MWDD,H,1011166113298929664,0.7587395,10.37624,apStar-dr17-2M09124345+4556040.fits,2M09124345+4556040,apo25m.175+43_MGA.2M09124345+4556040,apogee.apo25m.stars.175+43_MGA.2M09124345+4556040,apogee.apo25m.synspec_fix.175+43_MGA.2M09124345+4556040,apo25m,2103,175+43_MGA,none,138.181049,45.934467,174.13833525830336,43.27590930089917,9.402,0.018,9.144,0.021,9.074,0.014,2MASS,,,,,,,,,,,,,,,9.106,0.02,,,-1,1,-48.2,-10.9,UCAC4,0.004113144,SFD,-0.011015902,0.013619682,0,0,-2147383264,0,0,0,"APOGEE2_SFD_DERED,APOGEE2_SHORT,APOGEE2_MANGA_LED,APOGEE2_ONEBIN_GT_0_3",manga-apogee2,manga,2,463.39316,471.83896,0,,0,,28.813904,0.03171666,0.023755798,6107.9194,4.617685,-0.18569595,0.0,0.0,14.289635,22.308252,18.359068,0,1,196.0,0.0,7.0,11.5,0.3,9999.99,1011166113298929664,6.242738,0.0235704,-47.525757,0.0218177,-11.178351,0.0188413,10.3762,10.6727,9.914,28.575,0.662179,159.35706,158.83157,159.87111,159.29977,158.73164,159.82764,Fd_b,"((NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (5962.6, 4.3903, -0.1041, 0.073858, -0.059457, 0.20922, -0.024855, 0.5099, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN))","(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3.1252158, NaN, NaN)","(5962.6, 4.3903, -0.1041, 0.073858, -0.059457, 0.20922, -0.024855, 0.5099, 0.0)","((215.24, 0.11514, 0.359, 0.0067583, -0.084682, 0.18568, -0.017068, -0.12443, 0.0), (0.11514, 1.2505E-4, -8.4948E-6, 2.5098E-6, -3.0272E-5, 8.1271E-5, -6.6662E-6, -1.5208E-4, 0.0), (0.359, -8.4949E-6, 0.0028744, -5.5218E-5, -1.4061E-4, 3.8259E-4, -4.1261E-5, 2.3911E-4, 0.0), (0.0067583, 2.5098E-6, -5.5218E-5, 5.9331E-6, -5.7523E-6, 1.3837E-6, -3.3297E-6, 2.24E-6, 0.0), (-0.084682, -3.0272E-5, -1.4061E-4, -5.7523E-6, 1.1773E-4, -1.7484E-4, 1.1363E-5, 1.3476E-5, 0.0), (0.18568, 8.1271E-5, 3.8259E-4, 1.3837E-6, -1.7484E-4, 7.4784E-4, -7.261E-6, -1.0786E-4, 0.0), (-0.017068, -6.6662E-6, -4.1261E-5, -3.3297E-6, 1.1363E-5, -7.2609E-6, 1.3523E-5, -3.2387E-5, 0.0), (-0.12443, -1.5208E-4, 2.3911E-4, 2.24E-6, 1.3476E-5, -1.0786E-4, -3.2387E-5, 5.5859E-4, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0))",3.1252158,"(5860.573, 4.305277, -0.1041, 0.073858, -0.059457, 0.20922, -0.021209702, 0.5099, 0.0)","((772.3011, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, 3.7243424E-4, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, 0.0028744, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, 2.0895293E-5, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, 8.820134E-4, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, 7.4784E-4, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, 4.4910692E-5, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, 5.5859E-4, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1.0))","(0, 0, 32, 0, 0, 32, 0, 32, 0)",0,,0.009315943,0.037663028,0.02794783,"(-0.075589, -0.065254, 0.11832, 0.08726, -0.021195, -0.084996, 0.15318, -0.030649, -0.038533, -0.056549, -0.073502, 0.073899, -0.17825, -0.74791, -0.023756, 0.13139, -0.029846, 0.077415, 0.10208, 0.10772, 0.64251, NaN, NaN, 0.16105, 0.19797, NaN, 0.49967)","(0.007893415167927742, 0.007794549223035574, 0.023601694032549858, 0.0024030813947319984, 0.0014520675176754594, 0.00263890135101974, 0.0013551752781495452, 0.002566729439422488, 0.0014632156817242503, 0.0026017301715910435, 0.0014866405399516225, 0.0024212393909692764, 0.0027756080962717533, 0.0037258556112647057, 0.0014536849921569228, 0.001366272335872054, 0.0014576008543372154, 0.0013948834966868162, 0.0013815932907164097, 0.0013786224881187081, 0.001187728950753808, NaN, NaN, 0.0013512587174773216, 0.0013334541581571102, NaN, 0.004080318845808506)","(-0.0017310008, 0.0086039975, 0.19217801, 0.1658109, 0.057268597, 0.056150503, 0.165606, 0.116352, NaN, -0.009758502, 0.021320902, 0.078473, -0.15132299, -0.58416, -0.058625452, -0.031151697, 0.122836515, 0.077415, 0.300134, 0.110070005, NaN, NaN, NaN, 0.1765431, NaN, NaN, NaN)","(0.032064408, 0.02827374, 0.024040284, 0.06021962, 0.11289783, 0.011061084, 0.012974536, 0.011545427, 0.09105446, 0.039098855, 0.03381453, 0.010287085, 0.061670724, 0.28693834, 0.10513334, 0.04929954, 0.010257068, 0.004913142, 0.21758446, 0.0094618155, 0.053210877, 1.0, 1.0, 0.14058608, 0.07151878, 1.0, 0.17467843)","(-0.075589, -0.065254, 0.11832, 0.0919529, -0.016589403, -0.017707497, 0.09174801, 0.042494, NaN, -0.0836165, -0.0525371, 0.0046150014, -0.225181, -0.658018, -0.13248345, -0.1050097, 0.048978515, 0.0035569966, 0.22627601, 0.036212005, NaN, NaN, NaN, 0.1026851, NaN, NaN, NaN)","(0.031736903, 0.027901778, 0.023601694, 0.060045876, 0.11299033, 0.010072353, 0.013756231, 0.010601962, 0.09105446, 0.038830724, 0.0341221, 0.009215683, 0.06150108, 0.28690192, 0.10523267, 0.04951101, 0.011229548, 0.0067107566, 0.21763247, 0.010508151, 0.053210877, 1.0, 1.0, 0.14066038, 0.07151878, 1.0, 0.17467843)","(1.8964876, 1.8580184, 2.769236, 1.7016098, 0.44698197, 9.234854, 5.076098, 3.5279303, 18.184443, 1.5986375, 1.9335259, 0.5544214, 0.65035427, 11.344882, 0.21425453, 2.5402122, 1.1933092, 2.811383, 0.4982875, 1.168178, 1.1303866, NaN, NaN, 0.6372356, 1.0951358, NaN, 4.1808057)","(0.9633507, 0.9867689, 0.9781558, 0.93870723, 1.0, 1.0, 1.0, 0.9487052, 1.0, 1.0, 1.0, 1.0, 0.9463787, 1.0, 1.0, 0.9676538, 1.0, 0.9721815, 1.0, 0.97788495, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95454544)","(0, 0, 32, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 65, 0, 0, 0, 0, 64, 0, 2, 2, 2, 64, 2, 2, 259)",0,0,,"(-0.0017310008, 0.0086039975, 0.19217801, 0.161118, -0.021195002, -0.011138, 0.15318, 0.043209, NaN, 0.017308999, -0.073502, 0.147757, -0.104392, -0.674052, -0.023755997, 0.13139, -0.029845998, 0.077415, 0.10208, 0.10772, NaN, NaN, NaN, 0.16105, NaN, NaN, NaN)","(-0.075589, -0.065254, 0.11832, 0.08726, -0.095053, -0.084996, 0.079322, -0.030649, NaN, -0.056549, -0.14736, 0.073899, -0.17825, -0.74791, -0.097614, 0.057532005, -0.103704, 0.0035569966, 0.028222002, 0.033862002, NaN, NaN, NaN, 0.08719201, NaN, NaN, NaN)",5860.573,27.790306,4.305277,0.019298555,0.073858,0.004571137,-0.021209702,0.006701544,0.7868646,0.0,3.2351913,5962.6,4.3903,-0.079146,-0.079146,0.032064408,0,-0.068811,-0.068811,0.02827374,0,0.114763014,0.114763014,0.024040284,32,0.0883959,0.083703004,0.06021962,0,-0.0201464,-0.09861,0.11289783,0,-0.021264493,-0.088553,0.011061084,0,0.08819101,0.075765006,0.012974536,0,0.038937002,-0.034205996,0.011545427,0,,,0.09105446,2,-0.0871735,-0.060105998,0.039098855,0,-0.056094095,-0.150917,0.03381453,0,0.0010580048,0.070342,0.010287085,0,-0.22873798,-0.181807,0.061670724,0,,,,65,-0.13604045,-0.101170994,0.10513334,0,-0.108566694,0.05397501,0.04929954,0,0.04542152,-0.107260995,0.010257068,0,0.077415,0.077415,0.004913142,0,,,,64,0.032655008,0.030305006,0.0094618155,0,,,0.053210877,2,,,,64,,,1.0,2,"(1118761, 1118762, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648)"
