System_Name,source_id_spur,fidelity_v1_spur,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,dr2_source_id,source_id_sdss,ra_sdss,dec_sdss,parallax_sdss,parallax_error_sdss,phot_g_mean_mag_sdss,phot_bp_mean_mag_sdss,phot_rp_mean_mag_sdss,objid_sdss,u_sdss,g_sdss,r_sdss,i_sdss,z_sdss,err_u_sdss,err_g_sdss,err_r_sdss,err_i_sdss,err_z_sdss,flags_sdss,flags_u_sdss,flags_g_sdss,flags_r_sdss,flags_i_sdss,flags_z_sdss,angular_distance_sdss,source_id_xmatch_sdss,original_ext_source_id_xmatch_sdss,source_id_pstarr,ra_pstarr,dec_pstarr,parallax_pstarr,parallax_error_pstarr,phot_g_mean_mag_pstarr,phot_bp_mean_mag_pstarr,phot_rp_mean_mag_pstarr,obj_id_pstarr,g_mean_psf_mag_pstarr,r_mean_psf_mag_pstarr,i_mean_psf_mag_pstarr,z_mean_psf_mag_pstarr,y_mean_psf_mag_pstarr,g_mean_psf_mag_error_pstarr,r_mean_psf_mag_error_pstarr,i_mean_psf_mag_error_pstarr,z_mean_psf_mag_error_pstarr,y_mean_psf_mag_error_pstarr,g_flags_pstarr,r_flags_pstarr,i_flags_pstarr,z_flags_pstarr,y_flags_pstarr,obj_info_flag_pstarr,quality_flag_pstarr,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,source_id_tmass,ra_tmass,dec_tmass,parallax_tmass,parallax_error_tmass,phot_g_mean_mag_tmass,phot_bp_mean_mag_tmass,phot_rp_mean_mag_tmass,designation_tmass,j_m_tmass,h_m_tmass,ks_m_tmass,j_msigcom_tmass,h_msigcom_tmass,ks_msigcom_tmass,ph_qual_tmass,angular_distance_tmass,source_id_xmatch_tmass,original_ext_source_id_tmass,source_id_smap,ra_smap,dec_smap,parallax_smap,parallax_error_smap,phot_g_mean_mag_smap,phot_bp_mean_mag_smap,phot_rp_mean_mag_smap,object_id_smap,u_psf_smap,v_psf_smap,g_psf_smap,r_psf_smap,i_psf_smap,z_psf_smap,e_u_psf_smap,e_v_psf_smap,e_g_psf_smap,e_r_psf_smap,e_i_psf_smap,e_z_psf_smap,u_flags_smap,v_flags_smap,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags_smap,v_nimaflags_smap,g_nimaflags_smap,r_nimaflags_smap,i_nimaflags_smap,z_nimaflags_smap,flags_smap,nimaflags_smap,flags_psf_smap,angular_distance_smap,source_id_xmatch_smap,original_ext_source_id_xmatch_smap,source_id_apass,ra_apass,dec_apass,phot_g_mean_mag_apass,phot_bp_mean_mag_apass,phot_rp_mean_mag_apass,vmag_apass,e_vmag_apass,bmag_apass,e_bmag_apass,g_mag_apass,e_g_mag_apass,r_mag_apass,e_r_mag_apass,i_mag_apass,e_i_mag_apass,angular_distance_apass,min_sep,wtd_par,e_wtd_par,TeffH,e_TeffH_lower,e_TeffH_upper,LoggH,e_LoggH_lower,e_LoggH_upper,MassH,e_MassH_lower,e_MassH_upper,cool_ageH,e_cool_ageH_lower,e_cool_ageH_upper,Chi2H,init_mass_error_lower_Cummings2018,init_mass_Cummings2018,init_mass_error_upper_Cummings2018,mslife_error_lower_Cummings2018,mslife_Cummings2018,mslife_error_upper_Cummings2018,tot_age_error_lower_Cummings2018,tot_age_Cummings2018,tot_age_error_upper_Cummings2018,ifmr_flag_Cummings2018,init_mass_error_lower_MESA_IFMR,init_mass_MESA_IFMR,init_mass_error_upper_MESA_IFMR,mslife_error_lower_MESA_IFMR,mslife_MESA_IFMR,mslife_error_upper_MESA_IFMR,tot_age_error_lower_MESA_IFMR,tot_age_MESA_IFMR,tot_age_error_upper_MESA_IFMR,ifmr_flag_MESA_IFMR,spectype,mag_u,mag_g,mag_r,mag_i,mag_z,flux_error_u,flux_error_g,flux_error_r,flux_error_i,flux_error_z,P_DA,P_DB,P_DC,P_DO,P_DQ,P_DZ,teff,logg,M,teff_err,logg_err,M_err,u_corr,u_corr_err,comp,logCHe,logL,logL_err,SpecTypeBest,TeffBest,eTeffBest,loggBest,eloggBest,Source,SourceADS,TeffHe,e_TeffHe_lower,e_TeffHe_upper,LoggHe,e_LoggHe_lower,e_LoggHe_upper,MassHe,e_MassHe_lower,e_MassHe_upper,cool_ageHe,e_cool_ageHe_lower,e_cool_ageHe_upper,Chi2He,Teffmixed,e_Teffmixed_lower,e_Teffmixed_upper,Loggmixed,e_Loggmixed_lower,e_Loggmixed_upper,Massmixed,e_Massmixed_lower,e_Massmixed_upper,cool_agemixed,e_cool_agemixed_lower,e_cool_agemixed_upper,He_init_mass_error_lower_MESA_IFMR,He_init_mass_MESA_IFMR,He_init_mass_error_upper_MESA_IFMR,He_mslife_error_lower_MESA_IFMR,He_mslife_MESA_IFMR,He_mslife_error_upper_MESA_IFMR,He_tot_age_error_lower_MESA_IFMR,He_tot_age_MESA_IFMR,He_tot_age_error_upper_MESA_IFMR,He_ifmr_flag_MESA_IFMR,mixed_init_mass_error_lower_MESA_IFMR,mixed_init_mass_MESA_IFMR,mixed_init_mass_error_upper_MESA_IFMR,mixed_mslife_error_lower_MESA_IFMR,mixed_mslife_MESA_IFMR,mixed_mslife_error_upper_MESA_IFMR,mixed_tot_age_error_lower_MESA_IFMR,mixed_tot_age_MESA_IFMR,mixed_tot_age_error_upper_MESA_IFMR,mixed_ifmr_flag_MESA_IFMR
WDWD eDR3 1013776353903292928A,1013776353903292928,1.0,1636042515805110273,1013776353903292928,1061690373,2016.0,132.469801475201,0.052202433,47.21340227259625,0.039988734,6.571394516577822,0.068093024,96.506134,118.05385,-83.77953586192734,0.06529565,-83.17271822462126,0.05177744,-0.06912351,-0.1768201,-0.085191935,0.19145894,0.022679606,0.12971415,-0.15062784,0.4561606,-0.21853364,-0.09657604,303,0,302,1,-0.57505274,323.35928,0.0,0.0,31,false,1.8207341,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,35,19,0.09508862,74,10,0,0.030906782,151.66977,0,0,0.97538507,0.15015379,0.21821594,0.077312045,0.499034,-154.60437,14.074846,18.025171,-19.67544,false,629,3377.510866728798,2.239263,1508.3136,16.865875,61,2612.553931736529,7.6710687,340.57236,16.79588,61,1264.438623099778,6.569039,192.48457,16.99315,0,2,0,1,0,1.1478846,-0.19727135,-0.06999588,-0.12727547,1e+20,1e+20,0,1e+20,1e+20,1e+20,172.67257608738956,39.297315695434676,121.3915043315603,28.295754097861956,1013776353903292928,1.0137763539032929e+18,132.469801475201,47.21340227259625,6.571394516577822,0.068093024,16.865875,16.79588,16.99315,1.2376551089005527e+18,16.59134,16.68902,17.0505,17.30348,17.58016,0.006069599,0.003804696,0.004574079,0.0057143,0.01434158,35255507619856.0,268603408.0,268468240.0,4503599895838736.0,268468240.0,402817040.0,0.037282903,1.0137763539032929e+18,1.2376551089005527e+18,1.0137763539032929e+18,132.469801475201,47.21340227259625,6.571394516577822,0.068093024,16.865875,16.79588,16.99315,1.6465132470030688e+17,16.7558002471924,17.0333995819092,17.3199005126953,17.5618000030518,17.7215003967285,0.00279799988493323,0.0051150000654161,0.00332099990919232,0.00382500002160668,0.0145049998536706,115000,115000,115000,115000,115000,436527104,52,0.22837178,1.0137763539032929e+18,1.6465132470030688e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0137763539032929e+18,132.46981861767304,47.21341380387274,16.888765,16.73883,16.991045,16.472,0.129,16.596,0.082,16.416,0.0,16.499,0.0,0.0,0.0,1.5976294741406336,4.363717840060371,6.536225587943508,0.057438697802344334,19872.262018306457,509.0498192906307,517.9874110672063,8.070365953532043,0.038,0.038,0.6639793803441902,0.019054203817858432,0.018999511499798588,0.08207659602627795,0.0032780382817924002,0.002923150849470463,6.001343889858527,0.23817754772322997,2.187242254302378,0.23749389374748242,0.2844842602078731,1.1328259588369207,0.2562026715851965,0.2845031455731162,1.2149025548631986,0.25621934692423365,0,0.3019068111442462,2.594435617438607,0.21277081435483325,0.14619570615980493,0.7006245593681659,0.2908890732320379,0.14623245205678842,0.7827011553944438,0.2909037602656292,0,DB,16.5983,16.7112,17.0418,17.305,17.5593,1.1481560519059523e-31,2.2569217756128636e-32,2.3667372611816835e-32,2.4295215729650918e-32,3.4938118801610606e-32,0.0,1.0,0.0,0.0,0.0,0.0,17090,7.994,0.589,0,0.012,0.009,0.0238,0.0536,Pure He,0.0,-1.8979,1746.2816,DB,16990.0,390.0,7.84,0.07,Baxter2014,2014MNRAS.440.3184B,17486.624875323705,718.0593884910413,619.0277852697654,8.009643251943944,0.05401226948453974,0.05367715950469609,0.5998509642198142,0.03184633873220166,0.03197347529426031,0.12019979141969495,0.004580246189797341,0.0045341471503349134,2.1414038750511293,17438.83734201738,686.935388069167,644.4897426163916,8.01436376538643,0.05178216936838709,0.05441185861760278,0.6023653462459047,0.03135627870928781,0.03232895102566824,0.12316303024282765,0.004402218412434489,0.004609525919870475,0.3162319336835099,1.186211303688832,0.8700629941683675,4.960906579328007,6.299119523060677,12.355616565881505,4.960908693724877,6.419319314480371,12.355617397830667,01,0.32564144913511506,1.221723704014497,0.8877024132111642,4.449404865196528,5.696406971882045,11.089200034766419,4.449407042962184,5.819570002124872,11.089200992803438,01
WDWD eDR3 1063981734158309248A,1063981734158309248,1.0,1636042515805110273,1063981734158309248,98397852,2016.0,141.97989073824428,0.13637154,62.17437045291867,0.16934083,9.047096662472045,0.25246271,35.835377,160.7055,-155.66691953463916,0.20183033,-39.92578167371913,0.22205448,0.27426973,-0.23530816,-0.4222792,-0.011808119,-0.07047912,-0.042970926,-0.24770112,0.24965304,0.06359224,0.031066628,724,0,720,4,0.17617574,757.2206,0.0,0.0,31,false,1.5227996,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,83,29,0.31320038,87,37,0,0.015792068,75.713585,0,0,1.0041956,0.1491462,0.39400935,0.31347892,0.27628338,72.15437,-69.167465,-24.426207,9.010552,false,735,313.9107409608661,0.6052716,518.6279,19.44535,75,163.86858269212075,5.7072563,28.712322,19.802303,77,205.90889758800517,5.631115,36.566277,18.963707,0,1,0,0,0,1.1779702,0.83859634,0.35695267,0.48164368,1e+20,1e+20,0,1e+20,1e+20,1e+20,151.95171090374558,41.711201332982455,120.85332811776412,44.18931093609739,1063981734158309248,1.0639817341583092e+18,141.97989073824428,62.17437045291867,9.047096662472045,0.25246271,19.44535,19.802303,18.963707,1.237663546371146e+18,21.19731,19.89587,19.40048,19.22308,19.29816,0.1120501,0.01674885,0.01595171,0.01870281,0.07025574,35253360132112.0,2252074960060432.0,275146375184.0,4503599895937040.0,275146375184.0,275280592912.0,0.10815104,1.0639817341583092e+18,1.237663546371146e+18,1.0639817341583092e+18,141.97989073824428,62.17437045291867,9.047096662472045,0.25246271,19.44535,19.802303,18.963707,1.8261141980351e+17,19.8409004211426,19.4039001464844,19.2684001922607,19.2264003753662,19.0524997711182,0.0143799996003509,0.0134079996496439,0.0081190001219511,0.0218649990856647,0.0603250004351139,115000,115000,115000,115000,115000,436527104,52,0.3362519,1.0639817341583092e+18,1.8261141980351e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025521772438392,8.91666855392499,0.1971539084895439,5562.431391050496,69.22701973744188,66.74917669260596,7.859276540730067,0.044844439129854585,0.041750719914744217,0.5038589451547028,0.02540066336171043,0.023316172054126783,2.3221930806938387,0.08378092336947048,0.0672909241059001,3.7282836739387353,nan,0.18573681443378454,0.2914521506765841,1221.3765263760067,1328.5962553805805,nan,1221.3765292495036,1330.9184484612742,nan,11,0.2206834349410114,0.3126754574691818,0.20257317162577515,193.5392382761444,282.9247891326939,nan,193.53925641004545,285.24698221338775,nan,11,DC,21.5231,19.8977,19.4001,19.262,19.2245,3.699564205853822e-31,8.696441030890179e-33,1.0164421388808818e-32,1.3028275364108638e-32,2.0962380692151115e-32,0.12,0.0,0.72,0.0,0.0,0.02,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-,0.0,-999.0,-999.0,,,,,,,,5491.853198257355,48.09709242885765,52.224842647375226,7.807197713667049,0.034840622088476714,0.03342456192676746,0.4594648911303356,0.01919595374330757,0.017719483974435568,2.805237063993366,0.04966332176430832,0.04981905511506923,15.015724007381035,5539.143621278103,959.4835025305474,1164.19940615812,7.992851084889344,0.3135059767139987,0.45522059666728953,0.5784797216333967,0.19171073992920606,0.24912878011638062,3.6067703018003243,0.0874685392120349,0.08387464911141684,0.166776314016573,-0.07302440373296504,0.15394860099422725,nan,nan,nan,nan,nan,nan,11,1.6656015632424492,0.9609880246168261,2.6390528099162065,12.869627251486492,13.140228226479561,nan,12.869924488417002,16.746998528279885,nan,11
WDWD eDR3 1094968518747322624A,1094968518747322624,1.0,1636042515805110273,1094968518747322624,1426170099,2016.0,121.30273195444751,0.061388396,65.43694274605137,0.091052994,8.202113570924173,0.12537375,65.421295,60.187927,10.609064155290937,0.07408714,-59.245543610585756,0.10402089,0.2131595,-0.033478193,0.20520544,0.028942583,-0.29079068,0.003786831,-0.31528386,0.17817777,0.24002956,0.20608751,580,0,579,1,6.8404794,876.9603,0.5166403,4.567858,31,false,1.7395962,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,68,26,0.15352212,79,21,0,0.0055604167,10.609609,0,0,1.20792,0.25685406,0.3775838,0.21462658,0.10976979,90.11355,-74.56487,-38.34319,4.5558515,false,652,1226.0485628775825,1.3865081,884.27075,17.966097,72,920.5980390356154,7.775027,118.40449,17.928368,73,619.8580793586801,7.248996,85.509514,17.767164,0,72,0,73,0,1.2564397,0.16120338,-0.037729263,0.19893265,1e+20,1e+20,0,1e+20,1e+20,1e+20,150.68325513480815,32.124630057641795,107.43644299042427,43.88158207310029,1094968518747322624,1.0949685187473226e+18,121.30273195444751,65.43694274605137,8.202113570924173,0.12537375,17.966097,17.928368,17.767164,1.237667206216614e+18,18.03442,17.81151,17.88672,17.98462,18.22485,0.01268354,0.005604287,0.006469795,0.008176721,0.02542298,35259802587152.0,268468240.0,268468240.0,4503599895969808.0,2251800082153488.0,2252074960195600.0,0.047604837,1.0949685187473226e+18,1.237667206216614e+18,1.0949685187473226e+18,121.30273195444751,65.43694274605137,8.202113570924173,0.12537375,17.966097,17.928368,17.767164,1.8652121302759523e+17,17.9099006652832,17.9913997650146,18.1371994018555,18.3124008178711,18.3680000305176,0.00447299983352423,0.00708100013434887,0.00512799993157387,0.0221389997750521,0.0200709998607636,115000,16892216,16892216,16892216,16892216,436527104,52,0.07140861,1.0949685187473226e+18,1.8652121302759523e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1317170860590897,8.114793956319119,0.12188122103342947,10698.807017918125,238.21896098962316,223.52975857992533,8.25842653136694,0.038,0.038,0.7628522859263562,0.02475689902006957,0.02441895315627033,0.7700803145445798,0.008453551549701099,0.00817458895403262,7.594606450158275,0.13238983433192342,3.095466769659659,0.13058263719930574,0.0484876555286305,0.419296726276038,0.05573785453312701,0.049219053957452144,1.189377040820618,0.05633411339963929,0,0.12814804025023108,3.3019218749374293,0.1295032565391825,0.03760561362874234,0.34736336608826385,0.04164077633922911,0.03854406193173866,1.1174436806328436,0.042435576568500805,0,DC,17.9842,17.9225,18.0085,18.1398,18.2187,9.78288083423256e-32,1.6346391650715883e-32,1.73893155111986e-32,1.6697645721964063e-32,3.0319768910131636e-32,0.0,0.01,0.74,0.0,0.06,0.0,9813,8.056,0.614,183,0.034,0.028,-0.0446,-0.0058,logH/He=-5,0.0,-2.9081,2675.7511,,,,,,,,10078.509595268282,160.16720282683127,156.21625766408943,8.101579324548315,0.029965824391384288,0.029035667236398055,0.6414232255511297,0.019111364376089957,0.0179746896132571,0.7436126085355657,0.0073687097079760955,0.007280243501344819,27.922491386141687,9686.500965118232,183.002871355382,173.70426378966658,7.985346626156712,0.0413335248764124,0.04128328024291417,0.5709269409194055,0.025107955779965607,0.02409915455354028,0.6986380432769929,0.008690885219809097,0.008878272538944243,0.49096073600911794,2.2323578273389986,0.29681475335027274,0.3154883643369057,1.068025056621361,0.7567850126608097,0.3155744063049736,1.8116376651569266,0.756820029685698,00,0.21814036298840656,0.895368730837581,0.21339684657727986,8.904497867184032,16.836699770681275,26.47053170586548,8.904502108381516,17.535337813958268,26.470533194761167,11
WDWD eDR3 1100267237077449728A,1100267237077449728,1.0,1636042515805110273,1100267237077449728,666760613,2016.0,103.458772370924,0.025475249,63.931021836254956,0.029896272,35.973434530627046,0.045283567,794.40375,419.50015,-133.64352167689248,0.03575029,-397.6427903304353,0.037089724,0.14776441,0.015381252,-0.013549774,-0.01808993,-0.08003491,-0.019565763,-0.20697403,0.4220118,-0.0020772314,-0.028903604,435,0,433,2,-1.209535,409.47043,0.0,0.0,31,false,1.5779792,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,50,23,0.052497324,54,14,0,0.016065722,172.35771,0,0,0.9581772,0.3146054,0.17021509,0.09451165,0.4275344,95.572205,-72.41401,16.959335,42.122353,false,464,5872.4534418875455,2.5947464,2263.209,16.265318,46,3269.83764065843,10.936744,298.97726,16.552227,43,3731.7649134871153,12.027747,310.263,15.8181095,0,0,0,0,0,1.192279,0.7341175,0.2869091,0.4472084,1e+20,1e+20,0,1e+20,1e+20,1e+20,151.79159498802105,24.436552450810517,97.7716404359268,40.85439495167565,1100267237077449728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1002672370774497e+18,103.458772370924,63.931021836254956,35.973434530627046,0.045283567,16.265318,16.552227,15.8181095,1.8471103459210867e+17,16.5972003936768,16.2742004394531,16.1471004486084,16.1390991210938,16.1322994232178,0.0107359997928143,0.00243299989961088,0.00492599979043007,0.00628700014203787,0.00424000015482306,115000,115000,115000,115000,115000,436527104,52,0.01769519,1.1002672370774497e+18,1.8471103459210867e+17,1.1002672370774497e+18,103.45881459115829,63.931077072391616,35.95647655040211,0.05665882035361063,16.279549,16.562267,15.822722,06535043+6355585,15.282,15.095,14.908,0.049,0.078,0.114,AAB,0.11944854577762251,1.1002672370774497e+18,06535043+6355585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.5726848974488,35.92085785359998,0.034705837814220576,6044.36520696108,72.53238248353296,72.53238248353296,8.03637208728075,0.038,0.038,0.6099735604845598,0.006774976842261391,0.0068782987929774395,2.4588108093809122,0.04129071461796182,0.046048693304498636,1.8196169861312863,0.084687210528267,1.512169506056997,0.08597873491221764,0.45498371457207537,2.8066431590814562,0.587331137538289,0.45685348158842537,5.265453968462369,0.5891335564004756,0,0.10512442166213254,1.3377829996450512,0.2070792934569421,1.5869946877503576,4.205211040334417,1.3232459740798284,1.5875317515128688,6.664021849715329,1.3240469742699938,0,DA,17.4482,16.6203,16.2653,16.142,16.1097,1.040444054200154e-31,3.251312472929321e-32,3.868076128606465e-32,4.0348299791853935e-32,5.976149832522241e-32,0.98,0.0,0.05,0.0,0.0,0.0,6153,8.085,0.64,70,0.028,0.025,-0.0478,-0.0182,Pure H,0.0,-3.7282,-0.3715,DC,,,,,LDT Deveny,,5898.145326061136,24.099054868933308,22.534559331333185,7.951405315429586,0.01148924036270138,0.011052473216145664,0.541713642881134,0.0068442631408081045,0.006470029598066196,2.5928589288394095,0.015260134113922241,0.015993825087071922,19.145604773524802,4996.6689182923965,1503.0504674382391,42.4266864996016,7.795504810530906,0.38872938617081054,0.021655031947422465,0.45209581207517935,0.23716168118702086,0.011452355848481033,3.9766112635900033,0.10119174878073345,1.1020872482110189,0.05946362415993134,0.6415607548317466,0.05621224672516245,12.45004956521904,51.45053671419525,16.17882283688707,12.450058917455129,54.043395643034664,16.17883074235649,11,2.0604837635709874,-0.13704767962485254,0.09949918200244157,nan,nan,nan,nan,nan,nan,11
WDWD eDR3 1119372626000889600A,1119372626000889600,1.0,1636042515805110273,1119372626000889600,532731985,2016.0,143.16332914884975,0.060237072,71.03388592875297,0.074673474,8.220725046190445,0.0865755,94.95441,145.84894,-145.5491045773112,0.08089342,-9.347209811935981,0.10039444,0.20664312,-0.10914608,-0.12739842,-0.06022028,-0.18702285,-0.09386087,-0.34591037,0.26357883,0.14623854,0.22309071,445,0,442,3,0.44937155,471.61887,0.0,1.9227574e-15,31,false,1.730799,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,51,30,0.14764592,55,20,0,0.010670121,11.357222,0,0,1.0144721,0.03581314,0.25968263,0.04952454,0.21709883,-52.95495,-63.14366,23.157385,5.7339745,false,472,1459.0175369882156,1.4309437,1019.6191,17.777216,49,1015.844275165647,8.861747,114.63251,17.821474,50,651.3482531921209,7.9897647,81.522835,17.713362,0,1,0,1,0,1.1426816,0.108112335,0.044258118,0.06385422,1e+20,1e+20,0,1e+20,1e+20,1e+20,141.31543955967072,38.19430168070541,115.11346932470546,52.20086721742758,1119372626000889600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1193726260008896e+18,143.16332914884975,71.03388592875297,8.220725046190445,0.0865755,17.777216,17.821474,17.713362,1.932414316404315e+17,17.794900894165,17.8701992034912,18.0163993835449,18.1781005859375,18.3201007843018,0.00332099990919232,0.00464399997144938,0.00397199997678399,0.00339700002223253,0.0319069996476173,115000,115000,115000,115000,115000,436527104,52,0.19589446,1.1193726260008896e+18,1.932414316404315e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140798750041706,8.222866850569964,0.08232283762211383,10899.907016890054,252.46867503000794,238.59631668317525,8.226649445872813,0.038,0.038,0.7428325763885668,0.02443949533523877,0.024523653299702564,0.6975749012989412,0.007946855056116033,0.007901476277603035,1.1605926294737277,0.1306924884237377,2.988409499404101,0.13114253101445117,0.05215167590451914,0.4621311741527125,0.06656958687606973,0.05275367100906741,1.1597060754516537,0.06703687958292898,0,0.135930768908056,3.1987986074409234,0.12841211512094786,0.03977472870746374,0.37932347023442314,0.05258394262760806,0.040560837627387054,1.0768983715333644,0.05317428278434133,0,DC,18.0625,17.7757,17.8796,18.0177,18.1728,1.0396003683594263e-31,1.9720365730843878e-32,2.141962721918423e-32,2.1891440675205152e-32,3.368387699460375e-32,0.01,0.0,0.92,0.0,0.02,0.0,9473,7.914,0.53,185,0.035,0.028,-0.045,-0.0067,logH/He=-5,0.0,-2.8913,2660.3461,,,,,,,,10733.638947748004,260.226699954319,236.85360416901312,8.138855934137187,0.040580138178963665,0.03840689036151801,0.6659882193414293,0.027039559788269774,0.024608789463014813,0.665064740792808,0.007248379881966915,0.0074800915981970695,0.34837226781405606,10426.965592751181,266.1722195822258,269.0105317809721,8.060743026741813,0.04999086055054569,0.052921951299774506,0.6176030718001675,0.03164866725109816,0.032358124725671567,0.6408950973258895,0.007213062623957822,0.007233224997306831,0.4317729303827371,2.6207198379184287,0.2369043103571773,0.14847618435563564,0.6772242459750367,0.4528045855561825,0.14865300646714819,1.3422889867678447,0.4528663649146662,00,0.5412246687554991,1.5671534658803414,0.8097896198360302,1.6044669669532656,2.500211128081065,7.943247383933078,1.604483180440552,3.1411062254069546,7.943250677267057,00
