solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,TeffH,e_TeffH_lower,e_TeffH_upper,LoggH,e_LoggH_lower,e_LoggH_upper,MassH,e_MassH_lower,e_MassH_upper,cool_ageH,e_cool_ageH_lower,e_cool_ageH_upper,Chi2H
1636042515805110273,4583221109793391232,192183842,2016.0,271.6898326825411,0.030673349276185036,27.530047989903565,0.03762725368142128,24.916474817321003,0.045429158955812454,548.4688110351562,45.810977935791016,21.105581565982643,0.039890799671411514,40.65956392385934,0.046798959374427795,31,0.9826412200927734,False,541,3466.996883469959,1.8251855373382568,1899.53125,16.837482452392578,58,1991.0014835941035,8.412271499633789,236.67822265625,17.090864181518555,58,2127.905349389216,7.674776077270508,277.2596130371094,16.428014755249023,0,1,0,1,0,1.1880329847335815,0.6628494262695312,0.25338172912597656,0.4094676971435547,53.87938477798782,21.324166788033438,272.3791981174323,50.95537358727887,0.005665034962336808,816.9017177279395,1095.6226282446075,5.410336129384965e-05,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,,,,,,,,,,,,,,,,,,,,,141032716897656553,17.1100997924805,16.8561992645264,16.7672004699707,16.7693004608154,16.7749996185303,0.00175599998328835,0.00208100001327693,0.00294100004248321,0.00660800002515316,0.00354599999263883,115000,115000,115000,115000,115000,503635968,60,0.085235074,4583221109793391232,141032716897656553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.910089004439158,0.019356981015839443,271.6898326825411,27.530047989903565,0.0299,0.02987,0.02992,6363.529,8.016399,6373.847617581585,29.587719709545127,28.05177117747826,8.014125685108365,0.012248983331863528,0.012214099161546699,0.5980834189078498,0.007469562568665822,0.0075687880189114765,2.045130407919703,0.015930323192708595,0.01626904936036544,0.7442799651102056
1636042515805110273,4583316041451082368,1357169374,2016.0,270.8163821672006,0.36788174510002136,27.323306259855645,0.47366127371788025,3.9562919895702438,0.5743067264556885,6.888813495635986,10.65142822265625,3.7969353246488864,0.5205312967300415,9.951694034282058,0.6037485003471375,31,0.955461859703064,False,385,122.85116322584756,0.7038414478302002,174.54380798339844,20.463918685913086,40,87.73984622221448,5.369361877441406,16.34083366394043,20.48055076599121,36,65.77599540636126,5.700291156768799,11.539058685302734,20.202726364135742,0,0,0,0,0,1.2496083974838257,0.27782440185546875,0.016632080078125,0.26119232177734375,53.381532082183085,21.979666182763015,271.1466335603335,50.75933766596272,0.16357839791714066,145537.062925373,1053.6057232683472,1.177978173974908,0.15000000596046448,0.11999999731779099,0.1599999964237213,0,,,,,,,,,,,,,,,,,,,,,140782708163738544,20.5300998687744,20.5121002197266,20.627799987793,20.6541004180908,,0.0252810008823872,0.0178619995713234,0.020448999479413,0.0279169995337725,,115000,115000,115000,115000,114720,436527104,52,0.036227576,4583316041451082368,140782708163738544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.999518303189,0.1307865934087059,270.8163821672006,27.323306259855645,0.10602,0.094,0.11737,9444.149,8.586281,9188.284907470497,553.634494464075,518.2898477476592,8.558647300124939,0.10210577630319229,0.1063855039136925,0.9556210634670695,0.0633789607948475,0.06961881297385453,2.2197608583447748,0.07273400053699097,0.11361716321928972,1.4152929940253496
1636042515805110273,4583353257343579520,284868170,2016.0,270.1769050902175,0.34659621119499207,27.371006698276915,0.44788703322410583,3.1231868290298848,0.5599620938301086,5.5774970054626465,16.45903968811035,5.684657242237092,0.46612298488616943,-15.446185817540297,0.5507708787918091,31,0.984972357749939,False,425,124.6036658406783,0.700389564037323,177.90623474121094,20.44853973388672,45,81.5192025664867,7.757998943328857,10.50776195526123,20.560392379760742,38,75.10128102079152,7.833713531494141,9.586932182312012,20.05877685546875,0,1,0,0,0,1.2569491863250732,0.5016155242919922,0.11185264587402344,0.38976287841796875,53.219410878994914,22.52957105730724,270.24864074579403,50.81013483227638,0.11039191159902359,203848.0738837682,1049.149384861774,1.0160298198230164,0.15000000596046448,0.14000000059604645,0.1599999964237213,0,,,,,,,,,,,,,,,,,,,,,140842701769325791,20.5597991943359,20.3990993499756,20.4379997253418,20.3957996368408,,0.0489960014820099,0.0196320004761219,0.0357870012521744,0.0753270015120506,,115000,115000,115000,115256,16416,436527104,52,0.012283991,4583353257343579520,140842701769325791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.927837012463568,0.058512403965472776,270.1769050902175,27.371006698276915,0.11703,0.10641,0.12977,,,7722.655323334975,362.64824514394695,335.5089869061958,6.986620235676465,0.1188343321082499,0.06535341641518677,0.19999401526831662,0.02699991043297506,1.2052657824557222e-07,0.275844415824943,0.07315783446354057,0.24396575121504097,1.453600472600454
1636042515805110273,4583528629448215296,885018283,2016.0,271.1799582991289,0.4653169810771942,28.34558259553314,0.48724836111068726,4.013929336902256,0.594976007938385,6.746371746063232,18.100299835205078,-0.07421329717694111,0.6634649634361267,-18.100147364912488,0.5380628705024719,95,1.0357658863067627,False,344,129.89686139391762,0.7051023840904236,184.22410583496094,20.403369903564453,26,88.60274408910652,10.298273086547852,8.60365104675293,20.469924926757812,32,106.77586807159079,12.814312934875488,8.332547187805176,19.676712036132812,0,0,0,1,0,1.5041056871414185,0.793212890625,0.06655502319335938,0.7266578674316406,54.536188426741674,22.02806061651717,271.6786046084025,51.777988090503854,0.0022729425361207923,2595.0356839576043,1102.307135854467,0.0010580655924649312,0.12999999523162842,0.10000000149011612,0.15000000596046448,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.134795460133423,0.04647311868316196,271.1799582991289,28.34558259553314,0.09785,0.08738,0.10813,,,6802.86627860698,1232.9807808397563,661.9034450474674,7.406089132462945,0.4756778462562723,0.32912580886701903,0.3073813222326951,0.21944136333900133,0.09969380718192411,0.8520548764574107,0.09768898689657401,0.12003723190874938,2.4325164367584886
1636042515805110273,4583862777903517184,211712782,2016.0,268.2913363165908,0.16888545453548431,27.218133573853393,0.219681978225708,4.124494135749994,0.25565263628959656,16.133195877075195,44.57876205444336,-14.038110268908973,0.22206245362758636,-42.31072678920977,0.28328952193260193,31,1.0075081586837769,False,457,268.8129594998479,0.7348864078521729,365.7884521484375,19.613740921020508,11,220.24318437936523,9.24102783203125,23.83319091796875,19.481285095214844,10,158.8081022233065,17.40850067138672,9.122446060180664,19.24571418762207,0,0,0,0,0,1.410093069076538,0.23557090759277344,-0.13245582580566406,0.3680267333984375,52.448768367661756,24.056028933433012,267.60360184612574,50.64320192518379,0.000674206586776086,610.2703909403733,1000.4479722756541,8.148609878981881e-06,0.10000000149011612,0.09000000357627869,0.10000000149011612,0,,,,,,,,,,,,,,,,,,,,,140662682913972424,19.6730003356934,19.6809997558594,19.8069000244141,,,0.000338999991072342,0.0029509998857975,0.0326489992439747,,,16696,115000,16696,16416,16416,436527104,52,0.08810448,4583862777903517184,140662682913972424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.946513007727725,0.05490063837506509,268.2913363165908,27.218133573853397,0.08871,0.08485,0.09238,18859.79,8.964672,10103.891082959879,614.0657754121348,560.7129695547846,8.235668439484412,0.11042920809802403,0.12170469679739782,0.7471498887180812,0.07285514044750341,0.07919395944572083,0.8617273076990497,0.024630738389062046,0.031545549834691156,4.0319723809835
1636042515805110273,4583974236600128768,1617080451,2016.0,268.67235739375735,0.06081445515155792,27.58084818347588,0.0754242092370987,3.1766139035190424,0.0903259739279747,35.1683349609375,19.048124313354492,18.66669508812554,0.0772431269288063,3.7928272136174224,0.09190843254327774,31,0.9803434014320374,False,528,1187.1089007028784,1.2353166341781616,960.9754028320312,18.001140594482422,54,934.1897372229342,9.437150955200195,98.99065399169922,17.91245460510254,56,399.77504661450297,9.391656875610352,42.567039489746094,18.243356704711914,0,3,0,2,0,1.1237088441848755,-0.330902099609375,-0.08868598937988281,-0.2422161102294922,52.94599080961329,23.857220217137975,268.1294912802808,51.011509050653615,0.002461918207271664,2859.470834292521,1015.4085369262923,0.00012140452043315763,0.11999999731779099,0.11999999731779099,0.11999999731779099,0,,,,,,,,,,,,,,,,,,,,,141092686723287612,17.828800201416,18.1704998016357,18.4715995788574,18.7029991149902,18.7999000549316,0.00439300015568733,0.00973400007933378,0.00898400042206049,0.0130200004205108,0.101171001791954,115000,115000,115000,115000,114992,436527104,52,0.03347805,4583974236600128768,141092686723287612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0820988177112407,0.011124115337461996,268.6723573937573,27.58084818347588,0.10244,0.10102,0.1039,25740.43,8.074839,22221.150341700868,1292.8810017445358,1236.891814136281,7.846473844960258,0.07154071148717112,0.07196149468786217,0.547853312583723,0.039808633667910764,0.038346483950150057,0.027287136603567005,0.004406194272538327,0.0037507457288533733,2.7878071406178164
1636042515805110273,4584147448339074048,1240915339,2016.0,270.49638352414166,0.22437769174575806,27.905398206887575,0.3402262032032013,6.152231815522889,0.3257991671562195,18.88351058959961,56.34617614746094,34.60105618132743,0.3235202431678772,-44.470874111082495,0.4174555242061615,95,1.1122032403945923,False,212,579.6126873700863,11.925908088684082,48.60113525390625,18.779521942138672,11,3617.2416477037905,589.6115112304688,6.134957790374756,16.442598342895508,12,4369.933563300307,492.43890380859375,8.874062538146973,15.646708488464355,0,11,0,12,0,13.780194282531738,0.7958898544311523,-2.336923599243164,3.1328134536743164,53.8675009324803,22.445301804430205,270.7022871115337,51.34346891550574,0.0007841876601774729,475.55559190756475,1066.3381187156988,3.5929522029768926e-06,-99.0,1e+20,1e+20,999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.896811301631942,0.013556654286708276,270.49638352414166,27.905398206887572,0.06752,0.064,0.07133,,,11127.11386054948,9871.055556953599,4018.76087863075,8.451090092892306,0.5957243351671924,1.0740523336661587,0.8894123206334444,0.32996883117402465,0.5904168935734655,0.7473439962831117,0.1480659057559356,0.26416156267095225,9.92929115614314
1636042515805110273,4584148410409526528,450265613,2016.0,270.6752818146166,0.2045792043209076,27.951645274353933,0.2875765562057495,6.874306205547409,0.3239089250564575,21.222959518432617,137.0314483642578,-67.04429965120062,0.2699440121650696,-119.5101605170264,0.35920584201812744,31,0.9831822514533997,False,432,215.5158649806262,0.7266861796379089,296.5735168457031,19.853668212890625,37,129.11216760489873,6.805873394012451,18.9706974029541,20.061124801635742,38,164.38326523423692,7.884758949279785,20.848230361938477,19.208251953125,0,0,0,0,0,1.3618274927139282,0.8528728485107422,0.2074565887451172,0.645416259765625,53.97263202583988,22.312365338534622,270.95593082233495,51.38868530321061,0.0008546013356074717,434.6531514696366,1069.8395274637205,4.141012734938799e-10,0.07000000029802322,0.07000000029802322,0.07000000029802322,0,,,,,,,,,,,,,,,,,,,,,141542706753942777,20.2138004302979,19.8572998046875,19.6196994781494,,,0.00702799996361136,0.0191249996423721,0.0528750009834766,,,115000,115000,16696,16416,16416,436527104,52,0.44308725,4584148410409526528,141542706753942777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0298414961209765,0.0395415247451658,270.6752818146166,27.951645274353933,0.06043,0.0579,0.0634,5656.712,7.775554,5729.16597520637,158.00692854079443,145.73852129770603,7.834094303055206,0.09496945765948439,0.09406065757194249,0.49138134090820595,0.054032409230769685,0.04995141733426678,2.0627905729700013,0.1442454483386011,0.11517520392414249,2.9073849124254885
1636042515805110273,4584169472928705152,1791567262,2016.0,270.24163078388307,0.14402353763580322,28.17777699528891,0.18239915370941162,5.34367171877153,0.20679861307144165,25.83997917175293,75.56563568115234,17.18913147844996,0.17852532863616943,73.58463714746388,0.21496416628360748,31,0.9195106625556946,False,437,352.95558809410323,0.8536586761474609,413.4621887207031,19.31806755065918,19,229.88266185191344,7.092777252197266,32.41081237792969,19.434776306152344,19,170.46771315520053,9.21068000793457,18.507614135742188,19.168790817260742,0,2,0,2,0,1.134279727935791,0.26598548889160156,0.11670875549316406,0.1492767333984375,54.062881724933334,22.74896056276871,270.34305399257863,51.61677006965545,0.0008618178928569116,631.6730451546973,1056.788822130185,1.2575325777937784e-06,0.07999999821186066,0.07999999821186066,0.09000000357627869,0,,,,,,,,,,,,,,,,,,,,,141812702416173776,19.4381999969482,19.364200592041,19.4216995239258,19.5212001800537,,0.00711200013756752,0.0105469999834895,0.00905899982899427,0.0264650005847216,,115000,115000,115000,115000,16416,436527104,52,0.009355763,4584169472928705152,141812702416173776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.053515722044035,0.12944005207049425,270.24163078388307,28.17777699528891,0.07543,0.07296,0.07799,9048.557,8.246365,8618.820951671069,355.5145756558977,335.6919335092771,8.061908159867844,0.09138746910142181,0.09520101239937784,0.6334743630339772,0.05810591000391507,0.057782859022853184,1.0051752344177924,0.03655869073915041,0.03250736309462743,0.9299986826101648
1636042515805110273,4584338625923772928,670565638,2016.0,270.1867293824088,0.28356775641441345,28.765529052608095,0.34740903973579407,7.25060910911884,0.416263222694397,17.41832733154297,125.33248138427734,-98.8816421850855,0.39281556010246277,77.01072836894326,0.4472750723361969,31,1.0149476528167725,False,442,157.24613928320656,0.6762422323226929,232.52931213378906,20.1959171295166,46,71.61425499551152,5.036600112915039,14.218769073486328,20.7010440826416,46,107.86990738644822,6.955009460449219,15.509671211242676,19.665645599365234,0,0,0,1,0,1.1414217948913574,1.0353984832763672,0.505126953125,0.5302715301513672,54.64659071929184,22.990887533583024,270.26711582909064,52.20463673104522,0.00506698309487925,2701.7054586519394,1054.5606529268985,3.844807968667932e-05,0.05999999865889549,0.05999999865889549,0.05999999865889549,0,,,,,,,,,,,,,,,,,,,,,142512701869029072,20.7147006988525,20.1643009185791,19.9783000946045,19.952299118042,19.7898006439209,0.0227259993553162,0.0208439994603395,0.0134049998596311,0.0452469997107983,0.214782997965813,115000,115000,115000,115000,115000,436527232,52,0.27196768,4584338625923772928,142512701869029072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7636583352316855,0.13541712901327058,270.1867293824088,28.76552905260809,0.05558,0.05315,0.05845,5237.08,7.858283,5327.920743752837,122.52245133330507,120.49432945134413,7.822624973585782,0.08352369086694189,0.08893611247950073,0.4814443517672443,0.04749185462543437,0.047503938942852375,2.5666312629244956,0.12035181686868501,0.10273004440682199,1.714717398471848
