,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp_excess,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag
0,1011876256075060992,2016.0,140.8615828453552,0.1717695444822311,48.37754351125888,0.161191925406456,2.2815650259823506,0.2226149439811706,10.248929977416992,9.420671463012695,-1.5668663002738827,0.210643783211708,-9.28945569673836,0.1933817267417907,31.0,0.9945823550224304,False,323.0,584.2435538909992,1.154432773590088,506.0871276855469,18.77088165283203,35.0,449.113727916089,8.412542343139648,53.386207580566406,18.707651138305664,37.0,196.4186293721665,7.386863708496094,26.590259552001957,19.014938354492188,0.0,1.0,0.0,1.0,0.0,1.1049028635025024,-0.3072872161865234,-0.0632305145263671,-0.2440567016601562,170.47844427053218,44.81571336357205,127.06706642348064,31.270803177355862,0.0026036539124206,4108.2125549670645,479.05637870660496,0.0010138139364278,0.0599999986588954,0.0599999986588954,0.0700000002980232,0.0,1.2376577707067963e+18,18.62156,18.5499,18.93391,19.25362,19.68515,0.01723952,0.007596267,0.01073492,0.01701843,0.08385438,35253360001552.0,268468752.0,268468240.0,4503599895838736.0,275146375184.0,402685968.0,0.030007694,1.011876256075061e+18,1.2376577707067963e+18,1.6605140861641376e+17,18.6224994659424,18.99169921875,19.256799697876,19.5046997070313,19.5955009460449,0.0187689997255802,0.0214300006628037,0.0160649996250868,0.025322999805212,0.0282819997519255,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.03811652,1.0118762560750607e+18,1.6605140861641376e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.251636378450254,0.16477614142602,140.8615828453552,48.37754351125888,0.0509,0.04863,0.05353,21668.56,7.922436,20982.127012831428,1876.201533479143,2095.006636556904,7.869674506540521,0.1163885834685078,0.1211452199879241,0.556045782964175,0.061824790434639,0.0694418215391569,0.037816746683114,0.00770361275719,0.0093755970123503,1.5714806933514989,0,0.5371397952618507,0.7660797824863161,1.1424647870506808,27.27856824921972,28.730835831986727,875.0145228018846,27.27856933699031,28.76865257866984,875.0145228521134,11,DA,Kleinman13,H,1011876256075060352,2.8659039,18.8409
1,1015135144116717056,2016.0,131.59859598202243,0.1439041048288345,49.42551787209412,0.123449757695198,4.026709225665764,0.2027335911989212,19.8620719909668,317.1036376953125,125.83769250899792,0.1708080768585205,-291.06629094456355,0.1433723717927932,31.0,1.0184017419815063,False,449.0,697.3944385182332,1.0724453926086426,650.2843627929688,18.578670501708984,49.0,463.9051034333614,7.938634395599365,58.43638610839844,18.67247009277344,46.0,337.8723082962711,10.939207077026367,30.886362075805664,18.426013946533203,0.0,2.0,0.0,2.0,0.0,1.1496756076812744,0.2464561462402343,0.0937995910644531,0.1526565551757812,169.84779851734078,38.659146333533,119.98497931241396,30.225389763587454,0.0014560578266575,1301.759794960271,480.64792813752393,2.109873161012018e-124,0.0399999991059303,0.0399999991059303,0.050000000745058,0.0,1.237653613718864e+18,19.22816,18.68354,18.66635,18.77619,19.03863,0.02467333,0.007913787,0.009257564,0.01314491,0.06563407,7.209284739806414e+16,275146375184.0,268603408.0,4503599895838736.0,268468240.0,7.205786931852085e+16,0.050554603,1.015135144116717e+18,1.237653613718864e+18,1.6731131598520157e+17,18.6909008026123,18.6541996002197,18.7744998931885,0.0,19.0711994171143,0.0184179991483688,0.0018260000506416,0.0104909995570779,0.0,0.118491001427174,280.0,280.0,280.0,0.0,280.0,302309376.0,36.0,0.01399424,1.015135144116717e+18,1.6731131598520157e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.857285865178849,0.151937711884633,131.59859598202243,49.42551787209412,0.05053,0.04866,0.05245,8966.822,7.355727,9277.927363171177,327.4762509972061,351.7788204296376,7.328788732186926,0.0953727678017832,0.0946187169789434,0.2940141362305464,0.0297259908822016,0.0328216707053856,0.3429583625659635,0.0137295004595341,0.0094262942574977,1.969901514077557,0,0.2582623013223428,-1.5104766617676226,0.2851578688565213,,,,,,,11,DA,MWDD,H,1015135139820290944,2.5456486,18.702782
2,102024719029081216,2016.0,37.82865031975269,0.2266978323459625,24.392451196495934,0.2196168750524521,4.013932688802681,0.2539105117321014,15.808454513549805,15.580599784851074,12.46794697760705,0.3339343070983886,-9.343735549043831,0.2923099398612976,31.0,0.9782346487045288,False,220.0,513.9698479503567,1.370587944984436,374.9995422363281,18.910022735595703,22.0,341.80141965841585,6.060959339141846,56.39394760131836,19.00410842895508,22.0,214.6294200834268,10.954056739807127,19.59360122680664,18.918672561645508,0.0,1.0,0.0,1.0,0.0,1.082613825798035,0.0854358673095703,0.094085693359375,-0.0086498260498046,150.25828349643658,-33.125462822959335,43.25212818342831,9.01682079892881,0.0009368589818129,840.2463608657588,607.3352628386726,0.0004411386698152,0.2199999988079071,0.209999993443489,0.2399999946355819,0.0,1.237670458039665e+18,19.41132,18.8964,18.95957,19.08154,19.31702,0.02953416,0.009004693,0.01179996,0.01579139,0.06214361,7.22511770724603e+16,7.205786918430312e+16,158329942999568.0,4503599895838736.0,268468240.0,275146375696.0,0.03444344,1.0202471902908122e+17,1.237670458039665e+18,1.3727037828478147e+17,18.8600006103516,18.9783000946045,19.1364994049072,19.308500289917,19.4437007904053,0.006428999826312,0.0092489998787641,0.0108589995652437,0.0193240009248257,0.046764001250267,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.037673295,1.020247190290812e+17,1.3727037828478147e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.835282316188922,0.2312265054462942,37.82865031975269,24.392451196495934,0.25064,0.23409,0.2716,11189.01,7.919603,11738.686957127038,695.2540047421226,801.3759102530094,7.902745434186064,0.0973090969826095,0.0816265615734828,0.5498937639139115,0.0538458093622223,0.0478280121253665,0.3637890005394429,0.0266774263860918,0.019913497897701,0.8621941120573173,0,0.4678176312964578,0.712630442345018,0.43940448605431,29.5926525744926,36.54173083804531,737.6561777124139,29.592664599182378,36.90551983858475,737.6561779812026,11,0.0,0.0,H,102024714734405632,3.1608734,19.809052
3,1029614062987700480,2016.0,131.47318533646538,0.0704535767436027,53.93276509710884,0.0663358569145202,5.311085022221123,0.0956027284264564,55.55369567871094,24.20663070678711,5.918197564631573,0.0873887911438942,-23.472023303550507,0.0789941176772117,31.0,1.0186054706573486,False,591.0,1915.0586975543436,1.6230875253677368,1179.88623046875,17.481910705566406,60.0,1452.104182394948,9.5469388961792,152.10154724121094,17.433547973632812,60.0,723.2028855167415,7.912616729736328,91.39869689941406,17.59974479675293,1.0,4.0,0.0,3.0,0.0,1.1358957290649414,-0.1661968231201172,-0.0483627319335937,-0.1178340911865234,164.10947446712984,38.28053270095652,118.22989139513544,34.482785088626464,0.0027887197706906,1890.2712218844756,503.88454982894064,2.1996512264342145e-05,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0,1.237651271888208e+18,17.58816,17.29395,17.62665,17.88782,18.10928,0.009550862,0.004555272,0.005704132,0.007590573,0.02480195,35259803631632.0,268468240.0,268468240.0,4503599904227344.0,269647888.0,275280592912.0,0.0608755,1.0296140629877004e+18,1.237651271888208e+18,1.727213147317101e+17,17.3446998596191,17.6434001922607,17.9190998077393,18.1567001342773,18.305700302124,0.0112779997289181,0.004590000025928,0.005295000039041,0.0133539997041225,0.0293099991977215,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.047770407,1.0296140629877004e+18,1.727213147317101e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.370962294966624,0.0763284436252071,131.47318533646538,53.93276509710884,0.04176,0.04104,0.0425,15798.38,7.900894,15969.220174550726,391.662532229866,398.95601210278255,7.933793919750966,0.038,0.038,0.5775051532479134,0.0241541227768671,0.0191367968226552,0.1450964894445421,0.0050362431411776,0.0050385564649446,1.9792364210143143,0,0.2098533690431547,0.952520879651724,0.1821813686720104,6.255769244088601,13.562373321826584,18.24229110681505,6.255771271316578,13.707469811271126,18.242291802644605,11,DA,MWDD,H,1029614062987700608,2.8956032,17.9665
4,1032014361294074368,2016.0,125.58992055910608,0.2370011359453201,53.98942731726151,0.1817545294761657,1.8340768877392617,0.2949905395507812,6.217409610748291,11.025345802307127,2.0288504206454188,0.2951782643795013,-10.837066828974375,0.2616790533065796,31.0,0.9953876733779908,False,320.0,323.0753977298981,0.8554379343986511,377.6725158691406,19.414106369018555,35.0,241.0489970972552,6.891513347625732,34.977657318115234,19.38327980041504,32.0,114.49366545329096,6.738499641418457,16.9909725189209,19.600942611694336,0.0,1.0,0.0,1.0,0.0,1.100494384765625,-0.2176628112792968,-0.0308265686035156,-0.1868362426757812,164.27448370028273,34.82227450217515,114.22624198884743,33.50281173277666,0.002532982122028,4971.839348862311,556.7239909354499,0.0075162818848695,0.1500000059604644,0.1500000059604644,0.1599999964237213,0.0,1.2376635302597755e+18,19.33454,19.23982,19.52452,19.80162,20.17195,0.02802639,0.01114937,0.01812706,0.03147948,0.159518,35253393686544.0,275179929616.0,302022672.0,4503599929393168.0,302153744.0,275179929616.0,0.03787372,1.0320143612940744e+18,1.2376635302597755e+18,1.7278125589816806e+17,19.261999130249,19.5531997680664,19.7520999908447,19.9899005889893,19.8246002197266,0.0094010001048445,0.0147000001743436,0.020651999861002,0.0316689983010292,0.0663309991359711,115000.0,115000.0,16892216.0,115000.0,115000.0,436527104.0,52.0,0.023743995,1.0320143612940744e+18,1.7278125589816806e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.870913974634561,0.2343329672470068,125.58992055910608,53.98942731726151,0.11652,0.10985,0.12368,19385.39,7.83426,18142.71192267322,2595.918906103627,3078.331092680153,7.781912501924611,0.200159230301808,0.2014740186398587,0.5053356067397476,0.0963386085466005,0.111585100014465,0.0626016468741617,0.0169209915226775,0.0240763134316231,1.864481063936879,0,0.8369992054439663,0.3255048370091027,1.2214004079230265,213.98211790948736,216.58918537216357,,213.9821185785152,216.6517870190377,,11,0.0,0.0,H,1032014326934468992,2.501585,19.809916
5,104504697569991040,2016.0,31.29220934433612,0.0743503421545028,24.5382611427646,0.0792901068925857,3.352882269063289,0.0865803435444831,38.72567367553711,29.536924362182617,27.302277310178617,0.1081954166293144,-11.270116524870868,0.101735733449459,31.0,1.056776523590088,False,203.0,2480.330948609406,3.057691097259521,811.177734375,17.201093673706055,21.0,1968.2191607989853,13.937787055969238,141.21461486816406,17.10335922241211,21.0,831.6680147070031,11.260501861572266,73.85710144042969,17.448020935058594,0.0,1.0,0.0,0.0,0.0,1.128836154937744,-0.3446617126464844,-0.0977344512939453,-0.246927261352539,143.58395030574846,-35.35923827270948,37.60274644478011,11.13283545210484,0.0013571613265034,1457.1882885638472,591.1014586432993,3.711740684866466e-05,0.25,0.25,0.2599999904632568,0.0,1.237678789745836e+18,16.81416,16.98879,17.41294,17.69863,17.98731,0.007399756,0.004083126,0.005433167,0.007360339,0.02318633,35255507615760.0,268599312.0,268468240.0,4503599895969808.0,268468240.0,275280592912.0,0.03266538,1.0450469756999104e+17,1.237678789745836e+18,1.3744031292143654e+17,17.0601005554199,17.4167995452881,17.7168998718262,17.9617004394531,18.12380027771,0.0029239999130368,0.0238109994679689,0.0049689998850226,0.0047369999811053,0.0131230000406504,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.02032528,1.0450469756999104e+17,1.3744031292143654e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.383739461370408,0.0840751334931731,31.29220934433612,24.5382611427646,0.21907,0.21572,0.22227,34751.03,7.990671,29291.552087388704,1451.89003677031,1614.7632238377664,7.769482131173373,0.0753047383250065,0.0807999303581707,0.5299079708849512,0.0364357757660167,0.0415008899155088,0.0091107256290101,0.0011611463645805,0.0010407342020227,1.6321777684918943,0,0.3165575652998846,0.5389919277580476,0.3605637699001632,63.1103557562515,79.64724263311676,877.1943456958535,63.11035576693328,79.65635335874578,877.1943456964709,11,DA,GaiaXP,H,104505075527300480,2.6282978,19.48428
6,1051943284425355648,2016.0,152.03982409729323,0.2446650564670562,61.66156307633827,0.2915495038032532,4.398084070575748,0.4375049769878387,10.05264949798584,19.4237060546875,1.753247663631643,0.3155185878276825,-19.34441666267869,0.3485698401927948,31.0,0.9981186985969543,False,551.0,161.20783853202664,0.5854384303092957,275.3625793457031,20.168901443481445,60.0,99.0511455691388,3.98077654838562,24.882368087768555,20.34889411926269,61.0,80.71612674641166,5.022838592529297,16.069822311401367,19.98049545288086,0.0,3.0,0.0,1.0,0.0,1.1151273250579834,0.3683986663818359,0.17999267578125,0.1884059906005859,149.53561750505858,46.14061977876548,127.1038403071178,45.972171743122594,0.0013947155945649,1141.6280498195888,488.6056752921187,0.0053960111494721,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0,1.2376512520292928e+18,20.65043,20.31096,20.13515,20.2586,20.27747,0.06059778,0.02186448,0.02405242,0.03837315,0.1321288,35253393555472.0,275314147344.0,275179929616.0,4503874807300112.0,275179929616.0,275314147344.0,0.033528768,1.0519432844253556e+18,1.2376512520292928e+18,1.819915203995047e+17,20.2588996887207,20.2220993041992,20.2415008544922,20.3624992370605,0.0,0.0432329997420311,0.0112030003219843,0.0223319996148348,0.0235380008816719,0.0,16892216.0,115000.0,115000.0,115000.0,114720.0,436527104.0,52.0,0.06167754,1.0519432844253556e+18,1.819915203995047e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6161232499893465,0.310722223897109,152.03982409729323,61.66156307633827,0.0332,0.03141,0.03544,7890.982,8.246981,8365.9705689224,513.12205080072,632.4303207739176,8.090642931891235,0.1565599660186478,0.162581135220865,0.6507729108421298,0.0948972504064346,0.1053296463855142,1.13092589587449,0.0713553541046823,0.090203599655029,0.9862220244097808,0,1.6259151623097208,2.3905169037145453,0.8765399457849101,0.5237171277499125,0.8818542976968686,28.02523122970133,0.528555783676636,2.0127801935713583,28.025376396537787,1,0.0,0.0,H,1051943220001785728,2.5451813,20.20295
7,1064930479550208128,2016.0,144.29123289494356,0.0224057808518409,65.12947438717643,0.0297278929501771,9.488908212204503,0.0366361960768699,259.0036315917969,61.141414642333984,-34.86049778548397,0.0278482493013143,-50.22965539382998,0.0350514613091945,31.0,1.046183705329895,False,615.0,7642.737031833511,3.762143611907959,2031.484619140625,15.979244232177734,66.0,5923.916239404429,10.718674659729004,552.6724853515625,15.90701961517334,68.0,3000.6515953448416,27.86516571044922,107.68468475341795,16.05485725402832,0.0,1.0,0.0,4.0,0.0,1.167718768119812,-0.1478376388549804,-0.0722246170043945,-0.0756130218505859,147.79164351350025,41.40533209389368,120.22771190794066,47.28629265334271,0.0007685316250406,291.5734653843491,485.104266544097,1.8267714555517815e-06,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.2376635313398743e+18,15.93315,15.79155,16.15189,16.42832,16.70685,0.005194123,0.003513364,0.004108214,0.005139415,0.01033064,35253393690640.0,302022672.0,302157840.0,4503599929393168.0,302022672.0,302022672.0,0.075607866,1.064930479550208e+18,1.2376635313398743e+18,1.8615144291324614e+17,15.851900100708,16.1348991394043,16.4678993225098,16.7152996063232,16.8939990997314,0.0031689999159425,0.0085829999297857,0.0040609999559819,0.0055599999614059,0.008648999966681,115000.0,16892216.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.054998636,1.064930479550208e+18,1.8615144291324614e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.505116920002004,0.0298455200982326,144.29123289494356,65.12947438717643,0.02304,0.02299,0.02309,15819.73,7.731647,17201.769927549183,318.8700636334433,314.7433366055011,7.852013703706952,0.038,0.038,0.5371082048755342,0.0221847936325079,0.0180638183133889,0.0915386940730359,0.0027014096167212,0.0027108825362499,6.268284848347172,0,0.1927436458080617,0.6015482612991684,0.1569402112370893,33.36156720577488,62.99763231942777,87.62824948071295,33.36156731514645,63.08917101350081,87.62824952264512,11,DA,MWDD,H,1064930479550208256,2.9807758,16.571205
8,1096701860171540352,2016.0,122.69387323677128,0.0623640604317188,66.97984099852059,0.1055218800902366,5.72641041240384,0.1447391957044601,39.56364822387695,39.51852416992188,-1.6121195061765228,0.0895253494381904,39.48562943154237,0.122754618525505,31.0,1.007668137550354,False,795.0,834.8685906741218,0.9333847761154176,894.4527587890625,18.38332176208496,88.0,566.3271627261995,6.854794025421143,82.61767578125,18.455873489379883,84.0,383.6781352923053,7.313967227935791,52.45827865600586,18.28797721862793,0.0,1.0,0.0,1.0,0.0,1.137910008430481,0.1678962707519531,0.0725517272949218,0.0953445434570312,148.8009685087332,32.53138512892033,107.54641584563156,45.52141398012764,0.0023556416563627,1480.9120115695905,577.7324434235801,0.0001276291314044,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0,1.2376664653406538e+18,18.80046,18.39654,18.45916,18.57601,18.72599,0.0193726,0.007041474,0.008237218,0.01066338,0.03065269,68987912192.0,402685952.0,268468224.0,4503599895838720.0,268468224.0,275280592896.0,0.042287983,1.0967018601715404e+18,1.2376664653406538e+18,1.883712269376365e+17,18.411600112915,18.4657001495361,18.5858001708984,18.7299995422363,18.8610000610352,0.0041930000297725,0.0041310000233352,0.0049009998328983,0.0185219999402761,0.0286480002105236,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.04537048,1.0967018601715404e+18,1.883712269376365e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.743857736811712,0.1404174562237446,122.69387323677128,66.97984099852059,0.03771,0.03688,0.03859,9807.112,7.932538,9937.656756222124,233.77877236790664,242.8019038837101,7.961404578053566,0.0519568322582113,0.0509996743807104,0.5772255855733563,0.0300022319854336,0.030566673328041,0.6125117568918763,0.0072964337890427,0.0073741493054099,1.1747828367593065,0,0.2606623109073293,0.9500919684913672,0.3428510617106984,8.972343573145253,13.68475178469887,27.064739500311383,8.972346539925157,14.297263541590748,27.06474050490404,11,DA,GaiaXP,H,1096701860171987072,2.5230331,20.169256
9,1101264253606756608,2016.0,108.95663153086532,0.0535276308655738,64.68367967657566,0.0586314238607883,8.027252800349245,0.0892501547932624,89.94104766845703,76.64302062988281,-14.162889888705465,0.0649745464324951,-75.32306970902077,0.0639300942420959,31.0,1.0329194068908691,False,428.0,2440.1038850486007,2.0696892738342285,1178.9710693359375,17.21884536743164,47.0,1797.3727785785547,12.020133972167969,149.53018188476562,17.201946258544922,45.0,1014.5684134396462,6.188268184661865,163.95030212402344,17.232192993164062,0.0,0.0,0.0,1.0,0.0,1.1523858308792114,-0.0302467346191406,-0.0168991088867187,-0.0133476257324218,151.41077838936786,26.91150866741604,100.76500678732884,41.951207210257785,0.0146148471034032,6554.353136849343,689.7775233602744,0.0003999600349334,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8562108956592128e+17,17.1919994354248,17.3551998138428,17.5669002532959,17.7539005279541,17.9200000762939,0.0027840000111609,0.0031210000161081,0.0031290000770241,0.0099440002813935,0.0080479998141527,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.01989117,1.1012642536067566e+18,1.8562108956592128e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.976910497199522,0.0753680819638284,108.95663153086532,64.68367967657566,0.03313,0.03279,0.03348,12378.12,8.056704,12299.32150918886,321.0405747828317,322.1737637293736,7.994034032965152,0.042809438065853,0.0417525333398494,0.5813405678924395,0.0255500302111314,0.0254598765488944,0.3702739571218784,0.0061036289949396,0.0062016212547058,0.8934226871731216,0,0.2219811486631748,0.9858433352948696,0.2940837571110875,7.152235071070792,12.021456664714025,16.973817415178694,7.152237675451084,12.3917306218359,16.973818548103125,11,DB,GaiaXP,He,1101264287966492800,3.1066856,17.807848
