col1,Unnamed: 0,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag,ms_source_id.1,ms_ra,ms_dec,ms_source_id.2,ms_ra.1,ms_dec.1,total_age_lower_limit,Mass_uncor,Teff_uncor,log_age_cool_check,log_age_cool_hi_check,log_age_cool_lo_check,log_age_check,log_age_hi_check,log_age_lo_check,mass_check,mass_hi_check,mass_lo_check,log_age_cool,log_age_cool_hi,log_age_cool_lo,log_age,log_age_hi,log_age_lo,mass,mass_hi,mass_lo,phot_flag,fe_h,e_fe_h,flag_fe_h,alpha_fe,e_alpha_fe,flag_alpha_fe,al_fe,e_al_fe,flag_al_fe,nr_al_fe,ba_fe,e_ba_fe,flag_ba_fe,nr_ba_fe,c_fe,e_c_fe,flag_c_fe,nr_c_fe,ca_fe,e_ca_fe,flag_ca_fe,nr_ca_fe,ce_fe,e_ce_fe,flag_ce_fe,nr_ce_fe,co_fe,e_co_fe,flag_co_fe,nr_co_fe,cr_fe,e_cr_fe,flag_cr_fe,nr_cr_fe,cr2_fe,e_cr2_fe,flag_cr2_fe,nr_cr2_fe,cu_fe,e_cu_fe,flag_cu_fe,nr_cu_fe,eu_fe,e_eu_fe,flag_eu_fe,nr_eu_fe,k_fe,e_k_fe,flag_k_fe,nr_k_fe,la_fe,e_la_fe,flag_la_fe,nr_la_fe,li_fe,e_li_fe,flag_li_fe,nr_li_fe,mg_fe,e_mg_fe,flag_mg_fe,nr_mg_fe,mn_fe,e_mn_fe,flag_mn_fe,nr_mn_fe,mo_fe,e_mo_fe,flag_mo_fe,nr_mo_fe,na_fe,e_na_fe,flag_na_fe,nr_na_fe,nd_fe,e_nd_fe,flag_nd_fe,nr_nd_fe,ni_fe,e_ni_fe,flag_ni_fe,nr_ni_fe,o_fe,e_o_fe,flag_o_fe,nr_o_fe,rb_fe,e_rb_fe,flag_rb_fe,nr_rb_fe,ru_fe,e_ru_fe,flag_ru_fe,nr_ru_fe,sc_fe,e_sc_fe,flag_sc_fe,nr_sc_fe,sc2_fe,e_sc2_fe,flag_sc2_fe,nr_sc2_fe,si_fe,e_si_fe,flag_si_fe,nr_si_fe,sm_fe,e_sm_fe,flag_sm_fe,nr_sm_fe,sr_fe,e_sr_fe,flag_sr_fe,nr_sr_fe,ti_fe,e_ti_fe,flag_ti_fe,nr_ti_fe,ti2_fe,e_ti2_fe,flag_ti2_fe,nr_ti2_fe,v_fe,e_v_fe,flag_v_fe,nr_v_fe,y_fe,e_y_fe,flag_y_fe,nr_y_fe,zn_fe,e_zn_fe,flag_zn_fe,nr_zn_fe,zr_fe,e_zr_fe,flag_zr_fe,nr_zr_fe,survey,fe_h_spec,m_h,e_m_h,alpha_m,e_alpha_m,ti3_fe,e_ti3_fe,flag_ti3_fe,ti3_fe_spec,al_fe_spec,ca_fe_spec,ce_fe_spec,ci_fe,e_ci_fe,flag_ci_fe,ci_fe_spec,co_fe_spec,cr_fe_spec,cu_fe_spec,c_fe_spec,k_fe_spec,mg_fe_spec,mn_fe_spec,na_fe_spec,ni_fe_spec,n_fe,e_n_fe,flag_n_fe,n_fe_spec,o_fe_spec,p_fe,e_p_fe,flag_p_fe,p_fe_spec,si_fe_spec,s_fe,e_s_fe,flag_s_fe,s_fe_spec,ti_fe_spec,v_fe_spec,yb_fe,e_yb_fe,flag_yb_fe,yb_fe_spec,alpha_m_atm,e_alpha_m_atm,m_h_atm,e_m_h_atm,c_12_13,e_c_12_13,flag_c_12_13,age_class
934,20,1009022026969189632,2016.0,135.2841865778098,0.4049563407897949,43.16592556060129,0.3278804719448089,3.2032648235875665,0.554000735282898,5.7820587158203125,26.494060516357425,-16.843382424140383,0.5204340815544128,-20.450811866935894,0.4649396538734436,31.0,1.06984543800354,false,330.0,199.10963014695443,0.8690016865730286,229.1245574951172,19.93963623046875,37.0,120.31173136139395,7.626209735870361,15.776084899902344,20.137771606445312,33.0,107.0381620301172,7.799223899841309,13.724206924438477,19.674049377441406,0.0,2.0,0.0,2.0,0.0,1.141832709312439,0.4637222290039062,0.1981353759765625,0.2655868530273437,177.96738396663517,41.300268935087495,124.90012408105233,25.0576486458588,0.0044089451695303,3706.896935752219,475.8732798447671,0.0134619030405898,0.0599999986588954,0.050000000745058,0.0700000002980232,0.0,1.237657401881264E18,19.63992,25.1681,24.67763,21.90571,21.66362,0.09670183,3.370406,3.722972,0.6896373,2.184317,1.759221292772E14,2.75146375184E11,9.007199666213168E15,1.3510799293579568E16,9.147937011957776E15,9.148212024102928E15,0.04958621,1.0090220269691896E18,1.237657401881264E18,1.5979135284239978E17,19.9262008666992,19.5659008026123,19.8423004150391,19.888599395752,19.7462997436523,0.0102989999577403,0.0462010018527508,0.0315859988331795,0.0402829982340336,0.0784490033984184,1.6892216E7,1.6892216E7,1.6892216E7,1.6892216E7,1.6892216E7,4.44915712E8,53.0,0.060900755,1.0090220269691896E18,1.5979135284239978E17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.23741837595962,0.0181303589239305,135.2841865778098,43.16592556060129,0.04925,0.04477,0.05471,7523.455,7.493404,7676.581726972632,231.2602449095857,251.28371865980893,7.869260542284405,0.0791022134281593,0.0811047263433373,0.5188242360478188,0.04262349381348,0.0463592535831712,1.042613831931235,0.0241643833510003,0.0287544372363184,7.728454151728969,1,0.3703170618026067,0.4426953609714931,0.4027737061961012,105.76909038067484,126.27137579673214,,105.76909314101538,127.31398962866338,999.0,11,0.0,0.0,H,1009022065625193984,0.7909527,11.2062845,1009022065625193984,135.28430929416976,43.17033359720559,1009022065625193984,135.28430929416976,43.17033359720559,21.544896487648003,,,,,,,,,,,,,,,,,,,,,64542,0.20785308,0.002,0.0,-0.015436282999999995,0.019339079605813717,,0.045111949999999984,0.00282842712474619,0.0,,,,,,,,31.0,,-0.030027019999999988,0.004690415590567668,0.0,,,,31.0,,0.38025792,0.00282842712474619,0.0,,0.17112142,0.00282842712474619,0.0,,,,,,,,768.0,,,,,,-0.143145466,0.00282842712474619,0.0,,,,,,,,,,-0.044046680000000005,0.004690415590567668,0.0,,0.09338650000000001,0.00282842712474619,0.0,,,,,,,,30.0,,,,31.0,,0.024696739999999995,0.00282842712474619,0.0,,,,31.0,,,,,,,,,,,,,,,,,,0.04785287000000002,0.004690415590567668,0.0,,,,,,,,,,-0.016816620000000004,0.004690415590567668,0.0,,,,,,,,31.0,,,,,,,,,,,,,,ASTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,30.0,,,-0.06077431,0.004690415590567668,0.0,,,,,,,,-0.022583203,0.019,0.215,0.003,0.715,0.005830952,0.0,2
936,22,1009152319097069568,2016.0,134.78095834855847,0.4700387418270111,43.601382918273366,0.3351853787899017,4.5482471979791415,0.6071690320968628,7.490907669067383,14.259376525878906,14.05098451576687,0.6447067260742188,2.4289222023336023,0.5221740007400513,31.0,1.0321205854415894,false,353.0,145.6166224699072,0.7223698496818542,201.58181762695312,20.27933883666992,30.0,84.72275306389677,8.323799133300781,10.178375244140623,20.51854133605957,30.0,90.86424234537292,5.731170177459717,15.854395866394045,19.85191345214844,0.0,1.0,0.0,1.0,0.0,1.2058169841766355,0.6666278839111328,0.2392024993896484,0.4274253845214844,177.38557399276712,40.937952661709495,124.36624614408264,25.35774304787282,0.0070592590006424,5359.5190649047445,480.0113083651564,9.386818744575E-4,0.0399999991059303,0.0299999993294477,0.0399999991059303,0.0,1.2376576064286228E18,20.15843,25.63901,24.89484,24.5274,19.42036,0.1842612,3.111711,3.527592,3.204334,0.2684584,3.34320524202256E14,2.269667146241296E15,9.007199682990384E15,1.3510799293583664E16,9.007199667257648E15,2.75146772496E11,0.091314085,1.0091523190970696E18,1.2376576064286228E18,1.603213478085624E17,20.4743995666504,20.2106990814209,20.1217002868652,20.1573009490967,19.9381008148193,0.0219979993999004,0.0308979991823435,0.0126090003177524,0.028779000043869,0.0442770011723042,115000.0,1.6892216E7,115000.0,1.6892216E7,115000.0,4.36527104E8,52.0,0.01749049,1.0091523190970696E18,1.603213478085624E17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.708562124318794,0.0174879173789264,134.78095834855847,43.601382918273366,0.04012,0.03673,0.04411,6350.776,7.803491,6556.737862815642,156.62595460367174,168.81052391888807,7.907007580257418,0.0655374787393832,0.0662040018669563,0.5360900665033645,0.0366166230388966,0.0386753659348703,1.6210991670062305,0.0510638107689036,0.0573660136026832,4.159686551085878,1,0.3181287840043144,0.5927025760500834,0.3360153426139902,50.33436768767986,65.15026380026191,482.3992122816766,50.334393589585645,66.77136296726815,482.3992156926062,11,0.0,0.0,H,1009152323393181056,0.8014364,10.5966625,1009152323393181056,134.78661952908587,43.60712993845574,1009152323393181056,134.78661952908587,43.60712993845574,16.4369693776825,,,,,,,,,,,,,,,,,,,,,64542,0.050853077,0.002,0.0,0.037563717999999996,0.006164414002968977,,0.160111963,0.00282842712474619,0.0,,,,,,,,31.0,,0.036972983,0.004690415590567668,0.0,,,,30.0,,0.492257893,0.00282842712474619,0.0,,-0.136878561,0.00282842712474619,0.0,,,,,,0.091574193,0.00282842712474619,0.0,,,,,,-0.204145477,0.00282842712474619,0.0,,,,,,,,,,0.050953318,0.004690415590567668,0.0,,0.08438652299999999,0.00282842712474619,0.0,,,,,,,,30.0,,,,31.0,,0.07769673299999999,0.00282842712474619,0.0,,,,31.0,,,,,,,,,,,,,,,,,,0.07485288300000001,0.004690415590567668,0.0,,,,,,,,,,-0.082816623,0.004690415590567668,0.0,,,,,,,,31.0,,,,,,,,,,,,,,ASTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.0,,,,,31.0,,,-0.014774310999999998,0.004690415590567668,0.0,,,,,,,,0.026416795,0.005,0.062,0.003,0.562,0.005830952,0.0,2
937,23,1010013618954746112,2016.0,133.4357576778215,0.1928695738315582,44.12813534771934,0.1368299126625061,7.253199420710325,0.2339631468057632,31.00146102905273,56.3129768371582,-49.89600267597264,0.2575069665908813,26.106327291259603,0.2174739688634872,31.0,0.9549084901809692,false,481.0,496.0305807766315,0.8260661363601685,600.4732055664062,18.94859504699707,49.0,312.2621194721368,5.778537750244141,54.03825759887695,19.10224342346192,49.0,252.54550327328948,6.986733913421631,36.14643096923828,18.74204635620117,0.0,1.0,0.0,1.0,0.0,1.1386548280715942,0.3601970672607422,0.1536483764648437,0.2065486907958984,176.67856356232247,39.97428004559903,123.16494236706174,25.5617302256476,0.0128653113726144,5943.081999163072,495.9268026743459,0.0011503883602175,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.2376577707039132E18,19.52396,19.07801,19.00365,19.02166,19.21446,0.0281919,0.009645099,0.01151484,0.01418937,0.05386707,3.5253360132656E13,2.75280593424E11,2.6846824E8,4.503599895969808E15,2.6846824E8,2.75280592944E11,0.028209908,1.010013618954746E18,1.2376577707039132E18,1.6095133435866435E17,19.0561008453369,19.0004005432129,19.0186004638672,19.0860004425049,19.0764007568359,0.0104510001838207,0.0075269998051226,0.0070859999395906,0.0101110003888607,0.0204329993575811,115000.0,115000.0,115000.0,115000.0,115000.0,4.36527104E8,52.0,0.009468174,1.010013618954746E18,1.6095133435866435E17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.772890520077235,0.0175940286291361,133.4357576778215,44.12813534771934,0.02953,0.02889,0.03021,8000.231,8.196477,7906.332911776025,102.26800851345342,102.34892379815574,8.25593894625967,0.038,0.038,0.7554435249782375,0.0285496582859122,0.0213874582512888,1.7282184859041352,0.0613205412875508,0.0986545939265766,3.178615988021698,0,0.1490680509229132,3.26366850888554,0.1167412790399309,0.0360747662389249,0.359184216857784,0.0527107653093956,0.0711449052497176,2.08740270276192,0.1118532685365962,0,DA,MWDD,H,1010013584595008000,1.5505295,12.777017,1010013584595008000,133.4391178720067,44.11549819006447,1010013584595008000,133.4391178720067,44.11549819006447,2.0162577975122025,,,,,,,,,,,,,,,,,,,,,64528,-0.239,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAMOST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
940,26,1011119104880885376,2016.0,138.2035774654553,0.2156295031309127,45.92703385160807,0.1873200535774231,6.111416249462345,0.2589333355426788,23.602277755737305,48.78814315795898,-47.50738975089586,0.2366280406713485,-11.105434575407802,0.2186260223388672,31.0,1.020980954170227,false,520.0,386.1779310079831,0.7494010329246521,515.3154296875,19.22039794921875,53.0,233.1667658843424,6.1788434982299805,37.73631286621094,19.419376373291016,52.0,217.5557342176933,7.557715892791748,28.7859115600586,18.90396881103516,0.0,2.0,0.0,2.0,0.0,1.1671369075775146,0.5154075622558594,0.1989784240722656,0.3164291381835937,174.14684517429555,43.291986832474215,126.10025611351791,28.343970301681505,0.0175554538577174,10123.705048696243,480.0113083651564,7.194791696962E-4,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.2376577696318095E18,20.01002,19.35362,19.23372,19.264,19.22371,0.03821155,0.01187106,0.01288683,0.01781182,0.05914966,3.5253360132112E13,2.252075094409232E15,2.6846824E8,4.503599904227344E15,2.75280592912E11,2.75280592912E11,0.027483592,1.0111191048808854E18,1.2376577696318095E18,1.6311138203704304E17,19.3518009185791,19.2914009094238,19.2546005249023,19.3239002227783,19.4442005157471,0.0137510001659393,0.0157730001956224,0.0067929998040199,0.0164410006254911,0.0227109994739294,115000.0,115000.0,115000.0,115000.0,115000.0,4.36527104E8,52.0,0.09508641,1.0111191048808852E18,1.6311138203704304E17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.2094664368128285,0.0234733322002699,138.2035774654553,45.92703385160807,0.03081,0.03,0.03167,7037.081,7.79567,7452.544372443583,90.16206413790589,93.91858416667036,7.973873248454044,0.038,0.038,0.5774259337393471,0.0247862601896831,0.0199763010944037,1.2874713651834706,0.0287306448418751,0.0271262657847406,5.074782834077437,0,0.215345440396899,0.951832612852712,0.1950732432267564,6.547756070662906,13.59705101374214,19.182298161270143,6.547819103400457,14.884522378925611,19.18231734129543,11,DA,MWDD,H,1011166113298929664,0.7587395,10.37624,1011166113298929664,138.18068783415583,45.934432219394346,1011166113298929664,138.18068783415583,45.934432219394346,8.336703275525155,,,,,,,,,,,,,,,,,,,,,64512,0.077415,0.004913142,0.0,-0.024766702,0.009483931134759942,,0.08819101,0.012974536,0.0,,,,,,-0.079146,0.032064408,0.0,,0.0010580048,0.010287085,0.0,,,,64.0,,0.12025791,0.001414213562373095,64.0,,-0.108566694,0.04929954,0.0,,,,,,0.2885742,0.001414213562373095,2.0,,,,,,-0.056094095,0.03381453,0.0,,,,,,,,,,-0.021264493,0.011061084,0.0,,0.04542152,0.010257068,0.0,,,,,,-0.0201464,0.11289783,0.0,,,,31.0,,0.032655008,0.0094618155,0.0,,0.0883959,0.06021962,0.0,,,,,,,,,,,,,,,,,,0.038937002,0.011545427,0.0,,,,,,,,,,-0.22873798,0.061670724,0.0,,,,,,-0.13604045,0.10513334,0.0,,,,,,,,,,,,,,APOGEE,0.077415,0.073858,0.004571137,-0.021209702,0.006701544,,,65.0,,0.075765006,0.070342,,-0.068811,0.02827374,0.0,-0.068811,,0.05397501,,-0.079146,-0.150917,-0.088553,-0.107260995,-0.09861,0.030305006,,,32.0,0.114763014,0.083703004,,,2.0,,-0.034205996,-0.0871735,0.039098855,0.0,-0.060105998,-0.181807,-0.101170994,,,2.0,,-0.036583204,0.004,0.086,0.002,0.586,0.004472136,0.0,2
942,28,1011835745943701888,2016.0,140.21553227083197,0.281221866607666,47.93616096020416,0.2084666788578033,4.776564182153622,0.3866738379001617,12.352953910827637,35.66401672363281,-29.805745580387843,0.3731779456138611,-19.58416582350812,0.2918194830417633,31.0,1.0404000282287598,false,390.0,225.7955657688261,0.7373368144035339,306.2312316894531,19.803077697753903,44.0,139.2869895403061,6.1782755851745605,22.54463768005371,19.9787654876709,43.0,99.54574421916756,5.835134983062744,17.059715270996094,19.752838134765625,0.0,3.0,0.0,3.0,0.0,1.0577387809753418,0.2259273529052734,0.1756877899169922,0.0502395629882812,171.17844859317708,44.45181315825518,126.7821508849479,30.70432671387352,0.0050569675583764,4047.6761202329712,466.3239832592533,0.0289529848655073,0.0299999993294477,0.0199999995529651,0.0299999993294477,0.0,1.237657770706535E18,20.02822,19.78444,19.78012,19.84537,20.00086,0.04135956,0.0149549,0.0181604,0.0263929,0.1168417,5.284554617704E13,1.78674667684E13,2.6846824E8,4.503874782134288E15,2.75280592912E11,2.75280593424E11,0.040639807,1.011835745943702E18,1.237657770706535E18,1.6552140215570406E17,19.8733997344971,19.823299407959,19.9256992340088,20.0856990814209,20.1285991668701,0.0103059997782111,0.0340959988534451,0.0110609997063875,0.0379040017724037,0.0593379996716976,115000.0,115000.0,115000.0,115000.0,115000.0,4.36527104E8,52.0,0.0396088,1.0118357459437018E18,1.6552140215570406E17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.46031321851121,0.0169045895870151,140.21553227083197,47.93616096020416,0.03477,0.03317,0.03653,9463.712,8.507671,9447.270138101543,209.5987274658546,215.0656741310704,8.387858102561893,0.044856460529866,0.0437932515335752,0.8453216954085265,0.0301156664006009,0.0288039854286352,1.3341599322879611,0.0291694120051462,0.0527435422981183,6.544152872268841,0,0.1343792298995398,3.685118613873807,0.1641013061014047,0.0289739617561082,0.2545893117796579,0.0274594189495278,0.0411138061552368,1.588749244067619,0.0594634420732528,0,0.0,0.0,H,1011834272771043712,1.4468861,13.595405,1011834272771043712,140.2110610248905,47.93208678462892,1011834272771043712,140.2110610248905,47.93208678462892,1.5476354379123822,,,,,,,,,,,,,,,,,,,,,64512,-0.11164,0.0074939188,0.0,-0.012666700000000003,0.011062423182278742,,,,64.0,,,,,,-0.015465997,0.012672248,0.0,,0.013452001,0.011358181,0.0,,,,64.0,,,,64.0,,,,64.0,,,,,,,,2.0,,,,,,0.08127289,0.02021189,0.0,,,,,,,,,,-0.0812215,0.012716516,0.0,,0.0038025007,0.01521495,0.0,,,,,,,,64.0,,,,,,-0.0149899945,0.0125066945,0.0,,-0.006161198,0.011033019,0.0,,,,,,,,,,,,,,,,,,-0.082767,0.012034432,0.0,,,,,,,,,,-0.005387999,0.022484902,0.0,,,,,,,,64.0,,,,,,,,,,,,,,APOGEE,-0.11164,-0.11254,0.0071018287,-0.0117667,0.003972709,,,64.0,,,0.082736,,-0.14526999,0.023837376,0.0,-0.14526999,,,,-0.015465997,-0.013550006,-0.14850998,-0.14888,,-0.017339997,,,320.0,,-0.010854103,,,2.0,,-0.15590999,,,64.0,,0.041543,,,,2.0,,,,,,,,,0
944,30,1011919858583076096,2016.0,139.15933493374413,0.1097611933946609,47.88159520798828,0.0821470394730568,3.139933792087622,0.1510941535234451,20.78130531311035,16.495624542236328,-15.434951014770048,0.1342011839151382,5.819613928585467,0.1023378372192382,31.0,1.0430139303207395,false,436.0,826.7792167446079,1.1281988620758057,732.8311157226562,18.393892288208008,50.0,632.5336833439377,7.726008892059326,81.87068939208984,18.335832595825195,48.0,290.1646633815086,6.757030010223389,42.94263458251953,18.591283798217773,0.0,1.0,0.0,0.0,0.0,1.1160154342651367,-0.2554512023925781,-0.0580596923828125,-0.1973915100097656,171.3777467939052,43.75630821165721,126.03502118913528,30.403894709989025,0.003690466149669,4305.726001255379,481.6028577960753,1.245596893349E-4,0.050000000745058,0.0399999991059303,0.050000000745058,0.0,1.2376577712431432E18,18.23259,18.23716,18.55028,18.79664,19.1462,0.01440737,0.006387176,0.008701769,0.01233622,0.05546425,3.5253393686544E13,3.02022672E8,3.02022672E8,4.503599929393168E15,3.02022672E8,2.75314147344E11,0.05648624,1.011919858583076E18,1.2376577712431432E18,1.6545139159415856E17,18.2616996765137,18.5494995117188,18.8388996124268,19.0387001037598,19.1667003631592,0.009952999651432,0.0101840002462268,0.0070790001191198,0.0148660000413656,0.0365610010921955,115000.0,115000.0,115000.0,115000.0,115000.0,4.36527104E8,52.0,0.02665476,1.011919858583076E18,1.6545139159415856E17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.048664736666426,0.0137610663636747,139.15933493374413,47.88159520798828,0.0448,0.0437,0.04597,19284.86,7.987924,16483.62528315974,714.0052625678873,861.0531214514194,7.821442516396937,0.0714415084151047,0.0764055774243148,0.4959027370166539,0.0367259286281096,0.0408205113754858,0.1041347359177239,0.005381115983531,0.006470878747546,3.631079796353654,0,0.3190784415995621,0.2435511469735362,0.3546525749390602,720.6307579108645,784.4950910551311,,720.6307579309555,784.5992257910488,999.0,11,DB,MWDD,He,1011919862879360384,0.9485979,13.266468,1011919862879360384,139.15979526837774,47.8852727387869,1011919862879360384,139.15979526837774,47.8852727387869,63.968467860093256,,,,,,,,,,,,,,,,,,,,,64512,-0.397,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAMOST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
