,sourceid,radius_thick,teff_thick,dist_thick,av_thick,std_rr_thick,std_tt_thick,std_dist_thick,std_av_thick,cov_rt_thick,nsamps_thick,radius_thin,teff_thin,dist_thin,av_thin,std_rr_thin,std_tt_thin,std_dist_thin,std_av_thin,cov_rt_thin,nsamps_thin,radius_mixed,teff_mixed,dist_mixed,av_mixed,std_rr_mixed,std_tt_mixed,std_dist_mixed,std_av_mixed,cov_rt_mixed,nsamps_mixed,PDA,PDB,PDC,PDO,PDQ,PDZ,SpType,teff_best,std_tt_best,radius_best,std_rr_best,cov_rt_best,av_best,std_av_best,dist_best,std_dist_best,nsamps_best,pop_type,log_age_cool,log_age_cool_hi,log_age_cool_lo,log_age,log_age_hi,log_age_lo,mass,mass_hi,mass_lo
10,5882106219047585280,0.012300408029304427,6332.041964902971,58.36229606246128,0.009999413187733302,0.00048689087193532415,139.39519803485706,0.060447533886175436,0.0010114292301428587,-0.06663950335159577,3675,0.012616098874947305,6276.411692261264,58.36325065802683,0.01005938540478152,0.0010932038814551797,579.6542621559205,0.059545326184727174,0.0010734235321814044,-0.6161910201436613,3675,0.013770324754254304,5521.411353871136,58.382824701250016,0.009855827600750159,0.0015188715466848207,1291.7585197926467,0.15612079355282055,0.001708565839810233,-1.879777770757448,3675,0.67,0.0,0.23,0.0,0.0,0.0,DA ,6332.041964902971,139.39519803485706,0.012300408029304427,0.00048689087193532415,-0.06663950335159577,0.009999413187733302,0.0010114292301428587,58.36229606246128,0.060447533886175436,3675,thick,9.31738998522368,9.367484937619084,9.272719421455278,,,,0.6202925828153601,0.6585673248894997,0.5834960768251729
11,1507811903497630464,0.0121553493246577,13405.315341881354,206.45445881940176,0.04009364143470957,0.0009881633191140841,1384.1955003575342,3.1177927143609816,0.0040013091749520925,-1.3054512436962005,3710,0.013378562051972026,12408.929938115456,206.60833163545232,0.040199212081462425,0.0014998101246050733,1766.0958565607325,3.0719020362976024,0.003957190568969771,-2.450940195512545,3640,0.013915308862548794,11935.517961238424,206.7123966606552,0.04025447918433605,0.001511090101438934,1121.2612225356877,3.1880056766065086,0.003972632621019919,-1.636403013043655,3640,1.0,0.0,0.0,0.0,0.0,0.0,DA ,13405.315341881354,1384.1955003575342,0.0121553493246577,0.0009881633191140841,-1.3054512436962005,0.04009364143470957,0.0040013091749520925,206.45445881940176,3.1177927143609816,3710,thick,8.512397476352874,8.662035054982566,8.363674657600214,8.993179866073516,9.374582028190005,8.87277971052983,0.6632637435575388,0.737607976319828,0.5942794861940812
12,546062588690052864,0.013152259450360793,12116.402902645432,205.38021805932718,0.14006628047419586,0.0010810432651278614,1125.4736323092445,1.649533955917197,0.01422030137021991,-1.1532935794998296,3710,0.014318336936022106,11781.732366195896,205.39435299384243,0.14043350117810657,0.0016427179582101327,3009.608799493662,1.6691511730830828,0.015527987661114108,-4.201774823295475,3640,0.015090721732608989,11078.162023092538,205.3228322329455,0.142294571647306,0.001527401150038501,922.3003215868107,1.6437108706040071,0.013548664557122529,-1.3685747104274864,3640,1.0,0.0,0.0,0.0,0.0,0.0,DA ,12116.402902645432,1125.4736323092445,0.013152259450360793,0.0010810432651278614,-1.1532935794998296,0.14006628047419586,0.01422030137021991,205.38021805932718,1.649533955917197,3710,thick,8.578467678746136,8.71726316821118,8.45,,,,0.5865560017069231,0.6625720656692886,0.5217565759717041
13,4580881692647497088,0.03796171093867589,14734.917347731576,464.5030563898199,0.22028361727598542,0.0038142916712604535,5228.907583305846,2.8081570453398568,0.021299322932722263,-19.68110005485972,3640,0.03806642070949728,13749.957836082347,464.2665374409209,0.21676823434496353,0.00175892491912083,1191.513936224895,2.7911114585151786,0.020323007757892878,-2.0210983331700083,3675,0.03793384071954456,13753.706193926715,464.30802321061844,0.21592417677038683,0.0019387871774185952,1414.782372039526,2.739168986745753,0.020096699291881223,-2.6691608591610168,3675,,,,,,,,14734.917347731576,5228.907583305846,0.03796171093867589,0.0038142916712604535,-19.68110005485972,0.22028361727598542,0.021299322932722263,464.5030563898199,2.8081570453398568,3640,thick,,,,,,,,,
14,4201781696994073472,0.011686394526746736,10844.395488249891,10.508539509644315,0.0010522780090088525,0.0006327440654595035,1328.45244982055,0.012497273411991071,0.00032776562816201805,-0.8373506564886083,3675,0.011305615059534486,12076.566277943492,10.508917587873057,0.001025906175698411,0.0012814719621419893,3571.52226451142,0.009914572914554168,0.00022639178616947917,-4.503701542187532,3640,0.011841937783167146,11396.250180493818,10.508001983025784,0.0009871711199453334,0.001104242716718921,2087.5117296797503,0.006484338844474316,0.0001250680619079071,-2.2670830669026714,3640,0.01,0.87,0.04,0.0,0.0,0.01,DB ,12076.566277943492,3571.52226451142,0.011305615059534486,0.0012814719621419893,-4.503701542187532,0.001025906175698411,0.00022639178616947917,10.508917587873057,0.009914572914554168,3640,thin,8.712326700808333,9.110943727435203,8.384464057746126,9.029338566019447,9.412735771734953,8.817750298053108,0.6905505018466458,0.7995583928714621,0.5906120356431867
15,2835758479376779776,0.012402784631971739,9156.609462570292,110.0378146994536,0.05012122231163251,0.0013073239985694303,1005.738831029161,0.43267302908956384,0.004901138885096905,-1.2209963479638561,3710,0.013385907194767418,8646.455788257595,110.06024096666495,0.05026844477479646,0.0009434605590597987,435.8795060478474,0.4188735373867236,0.00498677685756306,-0.40376117819747176,3640,0.014736894134934377,8340.653905855299,110.02328129638451,0.05010401629728207,0.0013594318485296954,706.7597893806014,0.4252905975239767,0.004984868554225194,-0.9101360629324399,3675,0.99,0.0,0.0,0.0,0.0,0.0,DA ,9156.609462570292,1005.738831029161,0.012402784631971739,0.0013073239985694303,-1.2209963479638561,0.05012122231163251,0.004901138885096905,110.0378146994536,0.43267302908956384,3710,thick,8.937528052092524,9.102032754906858,8.796620230916709,,,,0.6274485354268576,0.7259839439171224,0.5365372746902063
16,3264871552432918784,0.013539629786799333,14616.827657679689,152.9151871126774,0.060216669104824504,0.0015568870930169378,1478.1021142007096,0.9142683801661403,0.0060040101231776995,-2.1021558948693113,3710,0.013472008721599206,14250.900200115411,152.87881517724333,0.06060202911675432,0.001100689570234474,1191.5263260370607,0.9032675535633592,0.005889504695306842,-1.291713107878516,3710,0.013529786323630845,14114.129462412757,152.8988722781755,0.0604160486527531,0.0011361965037852877,1204.3364755169737,0.8987459405303184,0.0061242606235051315,-1.3427782687828838,3675,1.0,0.0,0.0,0.0,0.0,0.0,DA ,14616.827657679689,1478.1021142007096,0.013539629786799333,0.0015568870930169378,-2.1021558948693113,0.060216669104824504,0.0060040101231776995,152.9151871126774,0.9142683801661403,3710,thick,8.348350692695703,8.537168284788963,8.18634536190892,,,,0.5731878302221824,0.6754521815961247,0.48816013330084795
17,6809452532189464448,0.012600492383723964,14848.822438411658,328.0258153278773,0.080298684347141,0.0019177011891982486,2948.3564148750866,14.704724096561323,0.007991369619168395,-5.157070355881543,3675,0.013008026824176544,14350.678691263396,328.0042487624478,0.0802446923160132,0.0024782928774619126,3131.8635140079073,15.459015885837724,0.007997572363405099,-6.9937583841418425,3640,0.01342109614264979,13920.876291415445,327.2667316165257,0.08005770310017725,0.0027223423777735355,3070.1111078602758,15.204824056675376,0.007961229961182956,-7.562211731697646,3675,1.0,0.0,0.0,0.0,0.0,0.0,DA ,14848.822438411658,2948.3564148750866,0.012600492383723964,0.0019177011891982486,-5.157070355881543,0.080298684347141,0.007991369619168395,328.0258153278773,14.704724096561323,3675,thick,8.383031274100487,8.694681158960522,8.090804159693581,9.034548670807848,10.129692919352651,8.781139319076345,0.6385797420171635,0.778996370762325,0.519328790162515
18,641625576666484480,0.012755388565035067,7052.517844159291,62.45354388485362,0.02033562732328239,0.0015170008432937034,1010.7564923442038,0.27739675936816927,0.002642970179620765,-1.5122615702584206,3675,0.01293080082010352,7148.245851986678,62.454594483968414,0.020458579382069148,0.0020494493414738787,1751.1329434854408,0.27887827430332696,0.002865559702824544,-3.5502324421043285,3675,0.014448470873254616,6253.014365905194,62.44619964408617,0.02001874797247126,0.001215246691851594,721.465636717406,0.28805063537073505,0.001996465300446407,-0.8509048265078092,3640,0.99,0.0,0.01,0.0,0.0,0.0,DA ,7052.517844159291,1010.7564923442038,0.012755388565035067,0.0015170008432937034,-1.5122615702584206,0.02033562732328239,0.002642970179620765,62.45354388485362,0.27739675936816927,3675,thick,9.214553776720072,9.442495511119105,9.043568959452724,,,,0.590048140435018,0.7079327359421954,0.4876044955041563
19,6787046413658106240,0.012229804425207744,7232.157160888384,111.7551940065438,0.020068271096622653,0.002033480832419339,1128.0944319097325,2.474907614680175,0.0020143888516604945,-2.030061371772266,3710,0.01275620994013726,6970.165570281551,111.88781867033009,0.020050022042165036,0.0017190181432116692,777.2523598106428,2.4541767839696798,0.001988488692652825,-1.1828351077970176,3640,0.014175552246057956,6400.637313299154,111.89247482471814,0.02009053014551137,0.002028255822528096,1107.8902803857443,2.397322684013436,0.0020034108677836433,-2.078373385964317,3710,0.98,0.0,0.15,0.0,0.0,0.0,DA ,7232.157160888384,1128.0944319097325,0.012229804425207744,0.002033480832419339,-2.030061371772266,0.020068271096622653,0.0020143888516604945,111.7551940065438,2.474907614680175,3710,thick,9.24052989158811,9.527873162408799,9.036308333175448,,,,0.6297709967185483,0.7982131717515647,0.4902686207013824
