,sourceid,radius_thick,teff_thick,dist_thick,av_thick,std_rr_thick,std_tt_thick,std_dist_thick,std_av_thick,cov_rt_thick,nsamps_thick,radius_thin,teff_thin,dist_thin,av_thin,std_rr_thin,std_tt_thin,std_dist_thin,std_av_thin,cov_rt_thin,nsamps_thin,radius_mixed,teff_mixed,dist_mixed,av_mixed,std_rr_mixed,std_tt_mixed,std_dist_mixed,std_av_mixed,cov_rt_mixed,nsamps_mixed,PDA,PDB,PDC,PDO,PDQ,PDZ,SpType,teff_best,std_tt_best,radius_best,std_rr_best,cov_rt_best,av_best,std_av_best,dist_best,std_dist_best,nsamps_best,pop_type,mass_best,log_age_cool,log_age_cool_hi,log_age_cool_lo,log_age,log_age_hi,log_age_lo
10,6160221736672454400,0.01036143031550179,7648.947012904456,42.91759242390262,0.011230877022659338,0.0007622961530322097,1420.3092533423173,1.2957189535426636,0.008858418181134883,-1.0360528056446718,3710,0.010870262206820917,7274.172972099596,42.732188780414305,0.00999409691750652,0.0002939922194868926,123.96908981703487,0.11273262856353002,0.0009887312274167042,-0.03583823565596152,3675,0.011782734692197396,7076.031339997875,42.721262622499914,0.009818916386809137,0.0008663858008961447,540.3814138498765,0.14041734691854207,0.0014321694628319954,-0.46171567361769894,3675,0.15,0.0,0.78,0.0,0.0,0.01,DC ,7076.031339997875,540.3814138498765,0.011782734692197396,0.0008663858008961447,-0.46171567361769894,0.009818916386809137,0.0014321694628319954,42.721262622499914,0.14041734691854207,3675,mixed,0.6648732317177726,9.25,9.367631796949288,9.14759580764526,9.443737805173473,9.632126003361899,9.360670353811857
11,6408775209240793344,0.012985057070319134,16867.403584405256,162.83267413646678,0.00998809505996165,0.0006331006230300686,1028.5909656476454,1.6239636611685635,0.0010037793712151806,-0.6313605841753732,3675,0.012689517001491407,16259.071798301771,162.83568491363425,0.01003454302490202,0.0007510182703421496,980.3092732772154,1.630710501984353,0.0009863255387364352,-0.7189220121135067,3675,0.012659847554869692,16190.476314430942,162.84353105550167,0.010075987427364975,0.0007704561777156988,1002.4388233572055,1.6228919716581884,0.0009883427707104502,-0.755013312493722,3675,1.0,0.0,0.0,0.0,0.0,0.0,DA ,16867.403584405256,1028.5909656476454,0.012985057070319134,0.0006331006230300686,-0.6313605841753732,0.00998809505996165,0.0010037793712151806,162.83267413646678,1.6239636611685635,3675,thick,0.6185396155166185,8.15,8.25,8.049998469960135,,,
12,6118092990876503168,0.020377266664750513,7622.520121872992,145.0463040367091,0.03020606731658015,0.0027725689431529824,1113.1401197692335,3.096017595216298,0.0030218245022612554,-2.680831890497151,3640,0.02030128491036845,7501.88743080359,144.83150596434675,0.030084826253177606,0.0024568362241960038,811.4715595833625,3.1338370207511788,0.0030174090482352387,-1.8188018781288762,3640,0.02292578513496613,7112.745024300523,144.86259003583618,0.03011511105921661,0.002948127434325107,913.6708696898241,3.0521697144828366,0.00298530336672339,-2.511196203937926,3710,0.88,0.0,0.01,0.0,0.01,0.01,DA ,7622.520121872992,1113.1401197692335,0.020377266664750513,0.0027725689431529824,-2.680831890497151,0.03020606731658015,0.0030218245022612554,145.0463040367091,3.096017595216298,3640,thick,0.25496754294884955,8.800742248610002,9.028868125004239,8.588251090554856,,,
13,2389580406036176384,0.012463226237452392,12605.958603041936,144.23455407300494,0.010003873913244187,0.0014341986639678564,3313.8627204593017,3.1764473559023374,0.0009895363894542749,-4.304823742644451,3640,0.013966791181572036,11446.74215729826,144.50011636212923,0.00990593196879974,0.0013431210990757067,1704.212333787802,2.8126580288128444,0.001202546381153485,-2.0692854530587113,3640,0.01456958089680892,11139.06560743434,144.40593191119387,0.010058562088293742,0.0016258632931125058,1531.1717877521114,2.7129687913378175,0.001012735123063021,-2.247180806904153,3675,0.99,0.0,0.0,0.0,0.0,0.0,DA ,12605.958603041936,3313.8627204593017,0.012463226237452392,0.0014341986639678564,-4.304823742644451,0.010003873913244187,0.0009895363894542749,144.23455407300494,3.1764473559023374,3640,thick,0.6374708035850872,8.6,8.945237772400455,8.286276956859355,9.226900352028139,10.049704272472342,8.945483196712415
14,5510986719206007424,0.010216228383865407,6901.599138117295,98.19925982584152,0.010002394626119107,0.001577622260488141,657.914417478603,1.627058892820398,0.0009881746005992302,-0.9992020912848725,3675,0.010488617789555245,6797.623705409456,98.18592066541078,0.010027890367687163,0.0015491661744650338,653.0186399839749,1.5930775776532349,0.0010078415468035122,-0.9704338365622797,3745,0.01156847272181701,6098.517513006132,98.19420858196851,0.01002407082373532,0.0015871291111288295,784.3241088713467,1.589730969163295,0.0009886694863622074,-1.1488185439677794,3675,0.91,0.0,0.37,0.0,0.0,0.0,DA ,6901.599138117295,657.914417478603,0.010216228383865407,0.001577622260488141,-0.9992020912848725,0.010002394626119107,0.0009881746005992302,98.19925982584152,1.627058892820398,3675,thick,0.7959949845543188,9.45,9.65,9.24597512577763,9.539675798478264,9.707537540213218,9.396756904589909
15,3339355661260116224,0.008958134430621321,10440.230680119897,81.61117326846198,0.020080008416534494,0.00035638412092743686,303.60735267028406,0.5429343496649854,0.001997721284549227,-0.1056989276290475,3640,0.009983275330738757,9991.6681170233,81.71424433328689,0.020829610482779086,0.0008275228496271898,1733.7293220955987,0.883319203115929,0.004446347437942317,-1.3829239771636423,3640,0.010871803305706322,9413.608839390716,81.61525990780972,0.020164774410306924,0.0004422960623809106,265.69502352671554,0.5456181139641373,0.0020147502384601315,-0.114705672265868,3640,0.02,0.0,0.01,0.0,0.0,0.0,DA:,10440.230680119897,303.60735267028406,0.008958134430621321,0.00035638412092743686,-0.1056989276290475,0.020080008416534494,0.001997721284549227,81.61117326846198,0.5429343496649854,3640,thick,0.9178368009237113,9.0917948500752,9.15,9.043325652448424,9.143754219925853,9.188818185117269,9.108976983506093
16,706445394897322368,0.013509804378768541,6228.055058973544,135.37656110642877,0.030024475757286645,0.0023557722508543936,679.0547013732128,5.772304062930013,0.0029779484142585452,-1.431704788597778,3640,0.013689982237405838,6203.389268670723,135.47780537597978,0.029926080132094576,0.0023552853061717086,986.6018190970573,5.879398825406568,0.0029349929498036506,-1.968408605695043,3640,0.015169432778361492,5413.114921356943,135.3430059469223,0.03008582420442816,0.002997292474877867,1318.1943175879044,5.847918920641371,0.002975490231808956,-3.2819626585343493,3640,0.67,0.0,0.09,0.0,0.0,0.0,DA ,6228.055058973544,679.0547013732128,0.013509804378768541,0.0023557722508543936,-1.431704788597778,0.030024475757286645,0.0029779484142585452,135.37656110642877,5.772304062930013,3640,thick,0.5296957899580081,9.388201832449052,9.65,9.233110141727561,,,
17,2344155045207252608,0.01441923225301031,4955.231324664778,72.0547018899292,0.009894641679393008,0.002671534428645306,871.8821636607802,1.395221636326882,0.0011493193247097675,-2.022733468477246,3675,0.01382896947609351,4969.047761624476,72.05857718657444,0.00999666754067647,0.0018749244010351882,572.8278947154877,1.4424291554011204,0.0010188505050318939,-0.9650915417189647,3640,0.013473313204626669,4220.149058303618,72.28293972078906,0.010001214015107429,0.0018765795847506133,579.536363056746,1.4198357791036895,0.0010089077994904663,-0.9749004677123614,3640,0.09,0.0,0.28,0.0,0.0,0.23,DC:,4955.231324664778,871.8821636607802,0.01441923225301031,0.002671534428645306,-2.022733468477246,0.009894641679393008,0.0011493193247097675,72.0547018899292,1.395221636326882,3675,thick,0.45987224798274173,9.61861215559022,9.908583848222367,9.311434191467779,,,
18,5350007908977700608,0.014537193790758855,14777.73662721613,406.21139293471674,0.1497076919883305,0.0032063496811833413,5755.761783190021,36.86527132002533,0.015022889464638272,-14.026522101678934,3675,0.01520460505042531,14183.071638786661,408.13616872374587,0.1506955992204032,0.0038858945186506593,4463.193917053101,37.869979386786525,0.014832007591835571,-14.189447005421561,3675,0.015730904141567054,13901.020802500172,406.9933208618508,0.15032767519400508,0.004359390980027653,4670.75585716666,36.250764546147444,0.015158673599080923,-16.43165287620151,3675,1.0,0.0,0.0,0.0,0.0,0.0,DA ,14777.73662721613,5755.761783190021,0.014537193790758855,0.0032063496811833413,-14.026522101678934,0.1497076919883305,0.015022889464638272,406.21139293471674,36.86527132002533,3675,thick,0.5187969995068831,8.357086391049279,8.91599146328817,7.830079242044964,,,
19,622901172818524160,0.01591954077573834,18210.247321484378,318.7279986026427,0.09992301754872689,0.002403993113768851,3364.4704722427664,15.31672869198059,0.009981450296369224,-7.454457822294801,3640,0.014846407510953097,18832.56429105097,317.92317142688813,0.10004089840658441,0.002436661877574265,4130.209293919867,14.700878250686936,0.010130878603442525,-8.807849008758884,3675,0.014899683412661784,18714.602999245497,317.7504657343014,0.09990618376274292,0.0025160203679232876,4321.844785291634,14.678002142674805,0.00990365732091494,-9.508270023316191,3640,1.0,0.0,0.0,0.0,0.0,0.0,DA ,18210.247321484378,3364.4704722427664,0.01591954077573834,0.002403993113768851,-7.454457822294801,0.09992301754872689,0.009981450296369224,318.7279986026427,15.31672869198059,3640,thick,0.47125160671849,7.7794236653284745,8.175069437511684,7.432206176957268,,,
20,4930314596847855488,0.012831494051812565,12855.561899024731,207.4038147830525,0.020001383293979606,0.0009690313719778904,1166.6106283462552,4.3275991117806205,0.0020039217393371025,-1.0505066000854666,3745,0.01409045416424995,12113.080214198995,207.55690825756952,0.01996360616503587,0.0014971357738956252,2230.0353764277716,4.448361707747586,0.0019980502186312406,-2.9009254884909645,3675,0.014678124140137938,11571.787869261145,207.17676917255193,0.020045854229806107,0.001458981621251049,1000.7590540142081,4.33122780863198,0.001983589600770888,-1.386523341647269,3675,1.0,0.0,0.0,0.0,0.0,0.0,DA ,12855.561899024731,1166.6106283462552,0.012831494051812565,0.0009690313719778904,-1.0505066000854666,0.020001383293979606,0.0020039217393371025,207.4038147830525,4.3275991117806205,3745,thick,0.6130460878445724,8.541061618199091,8.66137726921163,8.400000000000002,,,
21,1391483229682441856,0.012095671840490181,14897.735898468638,263.55430009214723,0.05002297328116665,0.002828784350928184,5445.135912383046,10.455902539230033,0.005005857942168222,-13.113390402363239,3640,0.012249968503778278,15002.611530825969,263.14622782920196,0.0501759154751427,0.003319972309084737,5800.711983441413,10.401656780535342,0.005080257730044033,-16.25227151526172,3675,0.012540211505172769,15094.845968191305,263.4651332268421,0.04997412074615634,0.003963703407923862,6078.62723288577,10.574674044143151,0.0050174083023201066,-19.875463920031898,3640,1.0,0.0,0.0,0.0,0.0,0.0,DA ,14897.735898468638,5445.135912383046,0.012095671840490181,0.002828784350928184,-13.113390402363239,0.05002297328116665,0.005005857942168222,263.55430009214723,10.455902539230033,3640,thick,0.6719992005963576,8.45,8.972655276454512,7.947977813446112,9.109471875611348,10.15569420826715,8.752693037093445
